"Name" "Tree-order" "NodeAss" "MatchAss" "ClaAss" "BootAss" "VAR.SITE" "VAR.TIMEn" "VAR.SSd" "VAR.SPE" "VAR.SITE:TIMEn" "VAR.SITE:SSd" "VAR.TIMEn:SSd" "VAR.SITE:SPE" "VAR.TIMEn:SPE" "VAR.SSd:SPE" "VAR.SITE:TIMEn:SSd" "VAR.SITE:TIMEn:SPE" "VAR.SITE:SSd:SPE" "VAR.TIMEn:SSd:SPE" "VAR.SITE:TIMEn:SSd:SPE" "VAR.Residuals" "pval.SITE" "pval.TIMEn" "pval.SSd" "pval.SPE" "pval.SITE:TIMEn" "pval.SITE:SSd" "pval.TIMEn:SSd" "pval.SITE:SPE" "pval.TIMEn:SPE" "pval.SSd:SPE" "pval.SITE:TIMEn:SSd" "pval.SITE:TIMEn:SPE" "pval.SITE:SSd:SPE" "pval.TIMEn:SSd:SPE" "pval.SITE:TIMEn:SSd:SPE" "pval.Residuals" "padj.SITE" "padj.TIMEn" "padj.SSd" "padj.SPE" "padj.SITE:TIMEn" "padj.SITE:SSd" "padj.TIMEn:SSd" "padj.SITE:SPE" "padj.TIMEn:SPE" "padj.SSd:SPE" "padj.SITE:TIMEn:SSd" "padj.SITE:TIMEn:SPE" "padj.SITE:SSd:SPE" "padj.TIMEn:SSd:SPE" "padj.SITE:TIMEn:SSd:SPE" "padj.Residuals"
"Meth-ASV-27" "63" "552" "1" "A9" "0.65" "0.126857280480881" "0.000738431399555472" "0.0564460754623713" "0.0390737974490976" "0.00710907403824262" "0.03873623579303" "0.00680781802210585" "0.00740765857074125" "0.0523860223420704" "0.0115819468361081" "0.0182867897491085" "0.00208069861875211" "0.000191825261777189" "0.0507284363035897" "0.000798978338369783" "0.580768931334199" "1.12005123069009e-07" "0.670454583753421" "0.000277287009354801" "0.150300165825707" "0.187933878167064" "0.00241859081049003" "0.197509186792004" "0.178976856007226" "0.0513151478522385" "0.825840962512836" "0.0355658200052024" "0.475303134378766" "0.828261134517644" "0.0589072943237532" "0.658044777955534" NA "2.13929785061807e-05" "1" "0.0529618187867671" "1" "1" "0.461950844803596" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-578" "64" "552" "1" "A9" "0.65" "0.0327537996718027" "0.0276640209826143" "0.00433646906262672" "0.0545804964808668" "0.0251289343397365" "0.00237048565073824" "0.00118776736897432" "3.78333470304952e-06" "0.0435814484476369" "0.0874147817467099" "0.0183239955280667" "0.000218218207760989" "0.0208210966886977" "0.0645285227838551" "0.00639406612868576" "0.610692113576524" "0.00636101398584677" "0.0119831804567855" "0.315307548465197" "0.0534118341720321" "0.016523372304552" "0.457474484633986" "0.598747917347025" "0.976296608593389" "0.124913134400036" "0.00354778191450871" "0.0401171305380231" "0.821486177487351" "0.0288335862251227" "0.0239497064835951" "0.223109208748064" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "0.677626345671164" "1" "1" "1" "1" "1" NA
"Meth-ASV-362" "65" "552" "1" "A9" "0.65" "0.13280790803365" "0.00751820320159278" "0.0352516880068637" "0.0431058040675433" "0.00663112261027728" "0.0405241168720805" "0.000782017284277905" "0.000902870259761721" "0.0358284586053971" "0.00219815071703093" "9.31658502652167e-05" "0.00344317048023695" "0.000463599782369756" "0.047835676171492" "0.000336997119071159" "0.64227705093809" "2.27404572592788e-07" "0.197823690614688" "0.00579086229824659" "0.151419306295288" "0.226342812963008" "0.0031492418033501" "0.677108230148472" "0.654577490188838" "0.247778103110241" "0.997894361742716" "0.885684202703558" "0.382737393658322" "0.748470251001584" "0.10824400918478" "0.784543222880739" NA "4.34342733652226e-05" "1" "1" "1" "1" "0.601505184439869" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-106" "66" "552" "1" "A9" "0.65" "0.0490201919862281" "0.0417308689658918" "0.0147273893447978" "0.145340733631042" "0.000858233759318521" "0.0033936503994089" "0.00572254983504066" "0.00362085827180421" "0.0494592561770898" "0.014153216305087" "0.00115611568078778" "0.00480636973766699" "0.0034214561810104" "0.00991391476849183" "0.00135673965648124" "0.651318455299853" "0.00130118918463649" "0.00293118248258284" "0.0742573490169963" "5.57939566119921e-05" "0.664881418708521" "0.389480085460768" "0.26421011514794" "0.374097431481932" "0.101159302769936" "0.79404534203581" "0.615165955219761" "0.306033050083364" "0.387549582862244" "0.901392776483742" "0.586065866498244" NA "0.248527134265569" "0.559855854173322" "1" "0.0106566457128905" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-824" "67" "552" "1" "A9" "0.65" "0.0227576106762952" "0.00122233716294675" "0.00339925515630855" "0.0112110904216475" "0.00275754934726596" "2.51445235434347e-05" "0.000147259102475258" "5.39816261106941e-05" "0.0174705222133061" "0.0150506249531515" "2.28861148411637e-06" "0.000477510628100515" "0.0064576495799796" "0.0196444826536081" "0.00654544176204663" "0.89277725158173" "0.0582345668559429" "0.658811672109455" "0.461793834937905" "0.936369801260918" "0.507378851405703" "0.949486728059054" "0.878156625163696" "0.926044512872427" "0.832309915308921" "0.87688927828679" "0.984751167627851" "0.782517983951911" "0.310856854846196" "0.789069705815668" "0.307602156411008" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-390" "68" "552" "1" "A9" "0.65" "0.0252742479709194" "0.0409400009636279" "0.000533315037925703" "0.0440911518098932" "0.00124189722819994" "0.0312696613887662" "0.0165981708129612" "0.00467686670816081" "0.0361004360635757" "0.015349253093264" "8.5126571332017e-05" "0.00129076349592077" "0.000353976556779072" "0.0560984765774044" "0.000171326182855687" "0.725925329538414" "0.0272164353051255" "0.00517198084222031" "0.746316196457077" "0.200590026351013" "0.621632881027792" "0.0142261907545777" "0.0726729936579891" "0.338755072668528" "0.317487035284173" "0.804604359611048" "0.897147566996706" "0.614862190937981" "0.792110732391603" "0.0950247204005421" "0.854500832277235" NA "1" "0.98784834086408" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-601" "71" "568" "1" "A9" "0.905" "0.0611856007326219" "0.0191587223215842" "0.00908798626165929" "0.0212992297245438" "0.000304542005466482" "2.31859561329779e-05" "5.37333845484219e-05" "0.00790157032204144" "0.0286981837837766" "0.0548959237697325" "0.00715865469644308" "0.00141427988399449" "0.00740637737140405" "0.0678700663297436" "0.00206946466246249" "0.711472478793845" "0.000606282112804879" "0.0516652774468508" "0.178662710650849" "0.639284556104912" "0.804947866806103" "0.945669623075295" "0.917376179914788" "0.209643340950591" "0.453723552337075" "0.0955609101789517" "0.232312529546721" "0.594751238950623" "0.224439033222519" "0.039830068465401" "0.52000069420534" NA "0.115799883545732" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-777" "72" "571" "1" "A9" "0.975" "0.0450304864478123" "0.0119408330945339" "0.0314284754866508" "0.0229662951536563" "0.014007410966868" "0.0153849798109396" "0.0121634765616855" "0.000521532260789965" "0.0194316734744978" "0.0279239236635485" "0.0243268425175816" "0.000313786021522418" "0.000691393335305525" "0.0102279836083626" "0.001049099115322" "0.762591808480923" "0.0042456720302315" "0.136760843323463" "0.0164406457879827" "0.635886524283217" "0.107286430555914" "0.0915845930371137" "0.133184415837224" "0.754945229378085" "0.72416819684253" "0.516668885293676" "0.0343972308073829" "0.808685371143264" "0.71932751571079" "0.925873354021197" "0.658047446859095" NA "0.810923357774217" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-474" "75" "571" "1" "A9" "0.975" "0.0248199235155478" "0.00418177535027434" "0.00885626430414396" "0.0254010427884366" "0.00552166716930772" "0.000180502754581936" "0.00416851950895924" "0.000879373048872428" "0.034006367120881" "0.0742964968256466" "0.00157864500643218" "0.00699213667998449" "3.48391117908492e-05" "0.0244215653336369" "0.000229355579527101" "0.784431525901977" "0.0351268239836383" "0.384064839800102" "0.205927037370099" "0.593331527722836" "0.317416610886324" "0.856312076200766" "0.384817542599615" "0.689470975982965" "0.406287205012347" "0.0411803441056328" "0.592478169478192" "0.260786592432296" "0.936592281124249" "0.616690271943594" "0.838271249823236" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-694" "77" "568" "1" "A9" "0.905" "0.0325528425823522" "0.00688512808750534" "0.00241420307091101" "0.0264209869937428" "0.000121871548538077" "0.00584560092402365" "0.0381009512838457" "0.000850792153133939" "0.0370640865348225" "0.0514560837322317" "0.0279139194295248" "0.00871669775426535" "0.000315880914611603" "0.0788073927299739" "0.0144632718759553" "0.668070290384562" "0.00921941400970257" "0.226754967951955" "0.473400684858378" "0.466670198446299" "0.871917163597248" "0.26518998581129" "0.00493297168371101" "0.670206674654178" "0.250954954925321" "0.0961709682559251" "0.0157270203181113" "0.174100909795047" "0.795216877898667" "0.0128923555224607" "0.0806304962963451" NA "1" "1" "1" "1" "1" "1" "0.942197591588804" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-705" "83" "552" "1" "A9" "0.65" "0.0255032774206434" "0.0182473532829314" "0.0190409927191884" "0.137140251398515" "0.00704833537758904" "0.0257650574317574" "0.00108790579697296" "6.93099166602063e-07" "0.0806253047869352" "0.137150169465439" "0.000209546885043997" "0.0254971394582138" "0.000939894048793123" "0.0383456706108102" "0.0300878058907458" "0.453310602327255" "0.00522512377877439" "0.0177183357860365" "0.0154587191141056" "9.76678990387693e-07" "0.138131926501634" "0.00500476179239368" "0.55891853857679" "0.988223055078932" "0.000585397244661554" "9.75608621570449e-07" "0.797467214367102" "0.00523040910967373" "0.586935506349977" "0.0672411083797073" "0.00247660744263848" NA "0.997998641745909" "1" "1" "0.000186545687164049" "1" "0.955909502347192" "1" "1" "0.111810873730357" "0.000186341246719956" "1" "0.999008139947682" "1" "1" "0.47303202154395" NA
"Meth-ASV-20" "84" "552" "1" "A9" "0.65" "0.457539664765241" "0.0115514966854501" "0.0684380623023562" "0.131615161625793" "0.0223660803795038" "0.0157755996284937" "0.0019111028463593" "0.00267463304305031" "0.0213003980087424" "0.0312784298197857" "0.00147010778383045" "0.000655882781063992" "0.00912692991253669" "0.00331769588110564" "0.000742861752482403" "0.220235892784205" "1.00292461180532e-36" "0.00695350104765205" "5.29983233457758e-10" "1.10500652033299e-12" "0.000205130957964464" "0.00169040269415246" "0.267169131730859" "0.189671198184127" "0.0373246153000558" "0.00375863368006441" "0.330214623186434" "0.515071555378527" "0.0161501942355881" "0.903631447206335" "0.488489793207384" NA "1.91558600854817e-34" "1" "1.01226797590432e-07" "2.11056245383602e-10" "0.0391800129712126" "0.32286691458312" "1" "1" "1" "0.717899032892301" "1" "1" "1" "1" "1" NA
"Meth-ASV-569" "85" "552" "1" "A9" "0.65" "0.137166463345017" "0.00496576511504456" "0.0406500689904142" "0.0893479412062747" "0.00654116689109324" "0.0199430662307131" "0.00274733503379585" "0.00015817617331045" "0.0187024558292468" "0.0459805289457606" "0.0022823535274" "0.000114150047831509" "0.000318560552780254" "0.0351883888632298" "0.011721627660331" "0.584171951587757" "4.19500493703811e-08" "0.272083028946349" "0.00196020569619821" "0.0021357344886636" "0.207788585516853" "0.0287304664700503" "0.413538283989174" "0.844283614637842" "0.600152639305516" "0.0888572455790592" "0.456012073176875" "0.867479292291251" "0.78045620379152" "0.20498904515319" "0.0924584180335986" NA "8.01245942974279e-06" "1" "0.374399287973858" "0.407925287334748" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-373" "86" "552" "1" "A9" "0.65" "0.00182291993652001" "0.00136677756849812" "4.0622221181699e-05" "0.0406820823217491" "0.0447952406156514" "0.00122540256938198" "0.00966707475520058" "0.00501417900540297" "0.023422813511829" "0.0158738323707652" "0.00394477188155904" "0.000876257200550053" "0.000368139130025228" "0.0356813991635585" "6.19266647733726e-06" "0.81521229508165" "0.572634199230657" "0.625135216217932" "0.932845336812491" "0.315295111292627" "0.00576330207810916" "0.643617380069484" "0.194938981973388" "0.349903688879578" "0.662193482679558" "0.83397281867916" "0.406882093688235" "0.69560028531582" "0.79976797770565" "0.399984278852542" "0.973753394516386" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1154" "87" "552" "1" "A9" "0.65" "0.000147121276606216" "0.00313124775623807" "0.00408886703905636" "0.024754705013515" "0.00590046360319348" "0.00248937324421885" "0.00162989838479576" "0.000216356296174842" "0.0269292491848822" "0.00757330935881174" "0.00140138881576808" "9.82989590088931e-05" "0.000291531387199529" "0.00696122169010135" "8.08568049024082e-08" "0.914386887133625" "0.879649689196223" "0.485201304492422" "0.425235054689182" "0.693865439881958" "0.338370862911156" "0.533656156183733" "0.614424265926228" "0.854317248319557" "0.648516742600955" "0.977086081475637" "0.640392141757806" "0.901499376388751" "0.831222787633348" "0.981552264562045" "0.997167687285598" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-657" "88" "552" "1" "A9" "0.65" "0.0467103270575997" "1.50404912304311e-05" "0.000438922777606676" "0.0815581330353438" "0.000466684598288291" "0.000728201834249019" "0.00164665392126885" "0.00617733881372904" "0.00237161440731179" "0.00843366781526685" "0.00773873280340251" "0.0016488822618824" "0.00587196380036674" "0.00127583007276502" "9.66830106449547e-06" "0.834908338008624" "0.00534888049042032" "0.959591501960051" "0.784338619833841" "0.0355859432566264" "0.777798401094192" "0.724486733401638" "0.596195832325321" "0.305401238125651" "0.998756883204754" "0.9622846714724" "0.251535574665339" "0.595947586943007" "0.31762237985114" "0.999791891651687" "0.967597103923578" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1096" "89" "552" "1" "A9" "0.65" "0.000119551687123315" "0.0121071466939431" "0.00145949966293094" "0.0264477900423657" "0.00254202606515357" "0.00018480997590631" "0.00287599910047682" "9.30833659103411e-05" "0.0432703973631609" "0.00962404275714604" "0.000654567523805707" "2.79057399071269e-06" "2.22623541038839e-05" "0.0103395447241237" "1.36534317084212e-05" "0.89024283467815" "0.889979256386781" "0.165313679305049" "0.628991788197877" "0.643616945616669" "0.523842354473129" "0.863448033979975" "0.497802254107394" "0.90285019729413" "0.331991408263158" "0.955479242442704" "0.74621635596596" "0.983138015467038" "0.952398619901022" "0.947092603504754" "0.962713152510224" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1316" "90" "552" "1" "A9" "0.65" "0.00635366506153022" "0.00900194854268973" "0.00842876886812837" "0.0228502476699318" "0.00863800327953193" "1.34574451758247e-06" "0.0113422596868436" "0.0109715877052737" "0.0368908548407157" "0.0422898279516453" "8.55891917132528e-05" "0.0154140067538755" "0.0277843570513648" "0.0223834780042217" "0.0189064773100285" "0.758657582337988" "0.275640261175793" "0.194802880696468" "0.209558282488108" "0.635825693797805" "0.204023004749657" "0.987315050285143" "0.145891550152418" "0.152599203624721" "0.331711853246392" "0.248199408618141" "0.899107052751651" "0.090455120535903" "0.0235757232964506" "0.647500757717093" "0.0610821514860595" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-449" "91" "552" "1" "A9" "0.65" "0.107407637771941" "0.0616425092181435" "0.000563952700240431" "0.0114820015831972" "0.0331557355278478" "0.026575157580948" "0.000771302031190452" "0.00109465440509764" "0.0190696190035513" "0.0475421404411804" "0.00321546328637115" "0.010452624322922" "0.00209328638163445" "0.0143455769940117" "0.000626550750180912" "0.659961788001542" "3.56023547230165e-06" "0.000360810228674905" "0.727178225318356" "0.868377554881806" "0.00821884845288974" "0.0176986983568165" "0.683291128934232" "0.626989570470788" "0.659089960571439" "0.121120509564891" "0.405278947914233" "0.134543194566859" "0.501730749812127" "0.793920585691378" "0.713077433565863" NA "0.000680004975209615" "0.0689147536769068" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-649" "92" "552" "1" "A9" "0.65" "0.0347633250487279" "0.0503294239342321" "0.00210388990070387" "0.009120340915437" "0.000230275762614612" "0.0358349508125648" "0.000900328917683326" "0.025267776609177" "0.0300343663316185" "0.0370589026545894" "5.8951165780832e-05" "0.00352317597091101" "0.000369245970259433" "0.00743037463007944" "0.00161897354771969" "0.761355697827901" "0.011655927260445" "0.00252565825893862" "0.530602995542427" "0.943056180836883" "0.835549173534842" "0.0104639248692432" "0.681526434415349" "0.0310072355393377" "0.46832327739334" "0.331078119518672" "0.916344442715203" "0.417301201687757" "0.792660479262546" "0.965360933391796" "0.582196345990259" NA "1" "0.482400727457277" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1091" "93" "552" "1" "A9" "0.65" "0.00635366506153022" "0.00900194854268972" "0.00255413851301238" "0.0665871102120027" "0.00535218768348415" "0.00172976326106193" "0.00270544804657412" "0.000808899907666066" "0.069068872718029" "0.0719132764706729" "0.000631254554527677" "0.000195415924957376" "4.4386317308182e-07" "0.0327559102508322" "1.85175993741196e-30" "0.730341664989786" "0.266564780603647" "0.186419692032434" "0.480608261103104" "0.0489504957401892" "0.307707916107912" "0.561505306897618" "0.467913201733247" "0.691244423076269" "0.04147018774382" "0.034242827596442" "0.725681029153669" "0.845195255247701" "0.992574870817908" "0.383996116203149" "0.999999999999985" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-279" "94" "552" "1" "A9" "0.65" "0.136297492647678" "0.166074837052231" "0.00774424251723816" "0.0674165129917532" "0.0439383335994649" "0.00949865117690938" "0.00675639014624007" "3.64644994138352e-07" "0.00984582900967156" "0.0512636184548331" "0.0175102628774126" "0.000809307667478796" "0.00201678155059529" "0.0226837715089923" "5.03540974178572e-05" "0.458093250057089" "1.11124435216641e-09" "3.14229559104436e-11" "0.122198990269515" "0.0028810435774021" "0.000302953776801201" "0.0872397349333974" "0.148616167434376" "0.991502352430483" "0.798333685854214" "0.0175106595500716" "0.0207755752749599" "0.615998030851702" "0.428829283686182" "0.320187795698838" "0.900403328802172" NA "2.12247671263783e-07" "6.00178457889473e-09" "1" "0.550279323283802" "0.0578641713690294" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-388" "95" "552" "1" "A9" "0.65" "0.0909525143084068" "0.0667630871813945" "0.000108735687078349" "0.0902679745616178" "0.0271191840769731" "0.00029673427081866" "0.00137823029094073" "0.00231532543245982" "0.0167252360268257" "0.11159510906942" "0.00774075865180287" "0.00652071447228302" "0.0041281292417533" "0.0555242465333657" "0.00338662917900171" "0.515177391015857" "1.4834474526207e-06" "3.08400403294566e-05" "0.862323081897682" "0.000671623109423229" "0.00685469828291579" "0.774532012402961" "0.537219607376944" "0.424073992627475" "0.591778805668123" "7.82251298256047e-05" "0.144892075274808" "0.180639795577136" "0.286220369686412" "0.0215480238341635" "0.33390427499485" NA "0.000283338463450554" "0.00589044770292622" "1" "0.128280013899837" "1" "1" "1" "1" "1" "0.0149409997966905" "1" "1" "1" "1" "1" NA
"Meth-ASV-242" "96" "552" "1" "A9" "0.65" "0.431882348863264" "0.0570492479077293" "0.00097918961595582" "0.0277223556469121" "0.0520601412123671" "5.77253825027172e-06" "0.00113808645971948" "5.63066805324083e-05" "0.016087934116621" "0.00685718147242134" "0.00188512441118989" "0.000295303814898209" "0.000430546459845296" "0.0071335078938751" "0.00838055602915459" "0.388036396877264" "5.36824156027632e-25" "9.81401353141184e-06" "0.548983771580941" "0.124464913538137" "2.27882841233069e-05" "0.963276761372565" "0.518269932012492" "0.88566418934623" "0.43565312458095" "0.863989727026361" "0.405956948657795" "0.741967460913467" "0.690981866240297" "0.852343186857819" "0.080991296918273" NA "1.02533413801278e-22" "0.00187447658449966" "1" "1" "0.00435256226755162" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1059" "97" "552" "1" "A9" "0.65" "0.0063536650615302" "0.0201621496461052" "0.00332837983841048" "0.0552570518172202" "0.0177814894150975" "0.00105359890164995" "0.0109604572890337" "0.000203867195800819" "0.156915343221443" "0.0150438083161456" "0.0016063938847705" "0.00049728741691719" "1.12952703754982e-06" "0.0615962807502046" "2.84145704060402e-30" "0.649239097718634" "0.238779636606183" "0.0368336797683013" "0.393312094231564" "0.0655878688129297" "0.0497346298743216" "0.630734455758206" "0.122455416851617" "0.832483577958159" "2.14562964753954e-05" "0.767582555968672" "0.552898214266911" "0.741162656559103" "0.987437482502008" "0.0408572108103305" "0.99999999999998" NA "1" "1" "1" "1" "1" "1" "1" "1" "0.00409815262680051" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-299" "98" "595" "1" "A9" "0.715" "0.275819095404489" "0.0405966885302758" "0.00916503933235802" "0.0289859149685431" "0.0363679778745567" "0.000974516149561133" "0.00528343870189622" "0.00314786087064292" "0.00879773985198685" "0.0121962337283005" "0.00484459447016017" "0.00161635695534845" "0.00364600341874059" "0.0174963144617756" "0.0022726372313151" "0.54878958805005" "2.57838836361984e-14" "0.0014274218301428" "0.124467171596304" "0.280201133466419" "0.00249549981590882" "0.615094682417356" "0.24261061841294" "0.366630816483368" "0.889527226710988" "0.785050580731188" "0.263085106473487" "0.517389902088007" "0.331352078289671" "0.602649261680721" "0.442843188436097" NA "4.92472177451389e-12" "0.272637569557274" "1" "1" "0.476640464838585" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-673" "100" "596" "1" "A9" "0.73" "0.0453482589949775" "0.00952848068627819" "0.00640062712473425" "0.00111559547509182" "0.00907741283566685" "0.0124675178109203" "0.00245475345778989" "0.0043358096157886" "0.00872715454396656" "0.0468327651303481" "0.00475929821196826" "0.00291132498495487" "0.00314774878778323" "0.0365118088569194" "0.00089344970856858" "0.805487993774244" "0.00520990727783688" "0.195480758200945" "0.288228391514487" "0.999843821854805" "0.206338619634339" "0.139019969396817" "0.510219697569387" "0.381767389742524" "0.955238724290367" "0.22426215844495" "0.359538955351839" "0.473360022695864" "0.455960940185105" "0.377059156414089" "0.691027902274702" NA "0.995092290066844" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-2" "101" "596" "1" "A9" "0.73" "0.731457580868366" "0.0117204047733996" "0.000761267373352275" "0.0150652347118157" "0.00028286262265758" "0.000413828673112562" "9.96147796772399e-05" "7.84053001456302e-05" "0.0118803082058623" "0.015952570452825" "9.16280236211029e-05" "0.000265024286953029" "0.000235186521322617" "0.0102653774545965" "0.000625762998970259" "0.200804942953322" "1.5913116230461e-49" "0.00446622389138683" "0.462759811141281" "0.105540873871615" "0.65424358488127" "0.588068508814863" "0.790358045539672" "0.813542309105432" "0.21467878944879" "0.0858482111156645" "0.798747566658205" "0.664628241530577" "0.682969663257459" "0.300236821338033" "0.505494832864783" NA "3.03940520001805e-47" "0.853048763254885" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-80" "102" "596" "1" "A9" "0.73" "0.721517758949215" "0.00545072083804954" "0.00389612562843231" "0.0567127249319998" "0.0105324242754418" "0.00143469427291121" "0.000903061718406339" "0.00198485294208789" "0.0163556328518556" "0.00421540386501172" "0.000966692468901957" "0.00140044869651295" "0.00214372090956662" "0.00252706380593399" "0.00030393379653549" "0.169654740049137" "2.29282321485958e-53" "0.033769304577864" "0.0720562566501065" "2.01316057517602e-07" "0.00339301692185536" "0.273321209890046" "0.384422008318779" "0.197941399356895" "0.0378996235894465" "0.736177506153271" "0.368218841696656" "0.279098146810872" "0.181007090730478" "0.906017028933795" "0.613534628060011" NA "4.3792923403818e-51" "1" "1" "3.8451366985862e-05" "0.648066232074373" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-231" "106" "596" "1" "A9" "0.73" "0.260338291387609" "0.0294972644678044" "0.00538860196303253" "0.0402490538171335" "0.0586513809562973" "0.00473505838112924" "0.000112851780174709" "0.000749754108071049" "0.0245951132381572" "0.0417446034395104" "0.00179682446655937" "0.000729777072837593" "0.00258053796291713" "0.00867266912180083" "0.00073242824833981" "0.519425789588626" "2.75739972785758e-14" "0.00502320099061939" "0.225232979909377" "0.0941004561413375" "9.43909975291248e-05" "0.255468480557527" "0.860336923030245" "0.650284492040415" "0.348750532865102" "0.0821889878239113" "0.482993713605168" "0.654665263156383" "0.400707875244593" "0.879397452834842" "0.654079765084162" NA "5.26663348020799e-12" "0.959431389208304" "1" "1" "0.0180286805280628" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1211" "108" "603" "1" "A6" "0.005" "0.00635366506153019" "0.00338083630251139" "0.00760156549674172" "0.0239109056882317" "0.00342367214246419" "7.48682967310653e-05" "0.00596804877032444" "0.0123869081942812" "0.0136045012076762" "0.0135811123442336" "6.24841355105209e-05" "0.00561696464643272" "0.00939309904842104" "0.00383148052464516" "0.0032363066896641" "0.887573581450601" "0.313361141754825" "0.461701640654459" "0.270295673266625" "0.696400176236594" "0.458883183102317" "0.912699414940809" "0.328457092958418" "0.159919227845839" "0.899863513130162" "0.900242976265178" "0.920219221630438" "0.343058115678984" "0.220647887098657" "0.995977025546226" "0.47141896414543" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-920" "109" "603" "1" "A6" "0.005" "0.0334588938058593" "0.0107946463070145" "0.0229897751075237" "0.0159348671395358" "0.0142795453073312" "0.00418480265359175" "0.00102203934409198" "0.00923879280344135" "0.043601235600446" "0.027891658528549" "0.00185475718439138" "0.00316572465722" "0.000936117580190475" "0.0366260955750608" "0.0194960036661764" "0.754525044739576" "0.0128977386668147" "0.154804534156542" "0.0386293820807847" "0.805058049569429" "0.102148666064666" "0.374655108331439" "0.660519178065537" "0.18786723702353" "0.227684340576191" "0.510575519596688" "0.554190694915913" "0.43986516331436" "0.674235775165732" "0.332821410103588" "0.0565660885545801" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-814" "110" "605" "1" "A6" "0.01" "0.0055947521595098" "0.00722215137283887" "0.0238987632506978" "0.0134459854549527" "0.00783293843225188" "0.000291855819736505" "0.0107380544637284" "0.00775536717008902" "0.00502799008366784" "0.0599202395294935" "0.00308131345349658" "0.00163901389552517" "0.00754963099058894" "0.0548372081353788" "0.0233449755364433" "0.767819760251601" "0.309086226819954" "0.248075439645454" "0.0366238005509292" "0.866555879645741" "0.229111861111875" "0.815983682387126" "0.159485925539474" "0.231419645017171" "0.987564341338989" "0.0916999776561014" "0.449972126926161" "0.581470644971165" "0.23767888098852" "0.124597517535266" "0.0388341410061066" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1232" "111" "605" "1" "A6" "0.01" "0.00771274861749956" "0.00373174397479888" "0.00710418294826878" "0.0481435988935572" "0.00467129267622695" "0.0050722978454202" "0.00748798198302573" "0.000209987398761785" "0.0274969929542719" "0.0248726466470537" "0.00780519327257372" "0.000328095885086418" "1.19317767761121e-05" "0.0359724364512324" "2.71205811541799e-32" "0.819378868675447" "0.247903576509092" "0.420998114483875" "0.267370160162086" "0.218457259832087" "0.368092387382555" "0.348359923797648" "0.25488126560557" "0.848456033581862" "0.571589822912172" "0.63135485397932" "0.245102301733651" "0.811222711022412" "0.963666498622175" "0.397997813649242" "0.999999999999998" NA "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" "1" NA
