"Name" "Tree-order" "NodeAss" "MatchAss" "ClaAss" "BootAss" "VAR.tn" "VAR.ssd" "VAR.spe" "VAR.tn:ssd" "VAR.tn:spe" "VAR.ssd:spe" "VAR.tn:ssd:spe" "VAR.Residuals" "pval.tn" "pval.ssd" "pval.spe" "pval.tn:ssd" "pval.tn:spe" "pval.ssd:spe" "pval.tn:ssd:spe" "pval.Residuals" "padj.tn" "padj.ssd" "padj.spe" "padj.tn:ssd" "padj.tn:spe" "padj.ssd:spe" "padj.tn:ssd:spe" "padj.Residuals"
"Meth-ASV-182" "57" "552" "1" "A9" "0.65" "0.0482550740738408" "0.00684131616867407" "0.167975330236429" "0.0106312069073525" "0.0268693828268859" "0.0103931059385899" "0.0127069660727452" "0.716327617775483" "0.0275320705848618" "0.40005572244039" "0.00301214580037799" "0.294797065185861" "0.592137860025877" "0.895121774955076" "0.85520309876163" NA "1" "1" "0.418688266252541" "1" "1" "1" "1" NA
"Meth-ASV-453" "58" "552" "1" "A9" "0.65" "0.000495343258444883" "0.00716172508083416" "0.0576543025231961" "0.00784586342227348" "0.0402395027519119" "0.0209152190175655" "0.063969449972118" "0.801718593973656" "0.830145270345921" "0.415654343625264" "0.260039479661315" "0.394327567334721" "0.445021924678481" "0.743660163902038" "0.211948828745006" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-379" "59" "552" "1" "A9" "0.65" "0.00303403737426579" "0.00127392868841121" "0.041447433188839" "0.00282757510995716" "0.0213540713846057" "0.0286876203115008" "0.00953416143564672" "0.891841172506774" "0.614953430776702" "0.744345172779413" "0.485223886592875" "0.62723155124372" "0.772833084175981" "0.661564019958394" "0.937361447998246" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-265" "60" "552" "1" "A9" "0.65" "0.00546512813218309" "1.07671741040123e-05" "0.050992113755115" "0.00137553205648696" "0.0657926884515918" "0.0968759371039074" "0.0570701040943651" "0.722417729232247" "0.453660399361607" "0.973417380525177" "0.269051361036929" "0.706575584011236" "0.157199247832366" "0.048496374702039" "0.216386946867658" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-389" "61" "552" "1" "A9" "0.65" "0.000980774039125127" "3.72321552004571e-05" "0.102482060392334" "0.0128519966744086" "0.134416948132491" "0.0106535104874095" "0.0344525233497994" "0.704124954769232" "0.747432589730339" "0.949954329814936" "0.0353022005483143" "0.245699941239492" "0.0100110135578833" "0.887687781888388" "0.458384431868164" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-401" "62" "552" "1" "A9" "0.65" "0.0159225374996514" "0.000251655975249205" "0.0449341841197182" "0.00281575758520256" "0.0277741205172441" "0.0102149128884039" "0.0323414322452478" "0.865745399169283" "0.243922748749544" "0.883013687711896" "0.427378846991211" "0.622824880970193" "0.662702292553053" "0.925793529304659" "0.594076372068404" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-27" "63" "552" "1" "A9" "0.65" "0.00649063432780391" "0.119653742094124" "0.0495086440795386" "0.0231061242725711" "0.073015499613326" "0.0109754853309545" "0.0612032839884801" "0.656046586293202" "0.391761280915341" "0.00041072316417583" "0.237250673051732" "0.108299204018457" "0.0909051553198212" "0.867988846336351" "0.148130958140669" NA "1" "0.0570905198204403" "1" "1" "1" "1" "1" NA
"Meth-ASV-578" "64" "552" "1" "A9" "0.65" "0.0599041467010698" "0.00468459521541413" "0.0637158133306363" "0.0128215744918685" "0.0507764679219516" "0.134791586806393" "0.0842459841059898" "0.589059831426677" "0.00722630945146771" "0.44236268469488" "0.0990243942707318" "0.205303508331804" "0.178992721554249" "0.00351797383635469" "0.0378693055513955" NA "1" "1" "1" "1" "1" "0.488998363253302" "1" NA
"Meth-ASV-362" "65" "552" "1" "A9" "0.65" "0.0183048563343535" "0.11533510228683" "0.0353350463523596" "0.00178656422314724" "0.0396952291466285" "0.00293741085126174" "0.0598180323624802" "0.72678775844294" "0.173413654213309" "0.000923810577614343" "0.461727414539076" "0.668881761852971" "0.400493141165865" "0.989389584963314" "0.198402280401353" NA "1" "0.128409670288394" "1" "1" "1" "1" "1" NA
"Meth-ASV-106" "66" "552" "1" "A9" "0.65" "0.0485302169841252" "0.00072540786383194" "0.0874088916311892" "0.000586972229000398" "0.0840260161158583" "0.0187495530514613" "0.016361794784335" "0.743611147340199" "0.0299827115329756" "0.787527425055612" "0.0765859279159213" "0.808426698508269" "0.086768729413047" "0.755558834263251" "0.799069062802697" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-824" "67" "552" "1" "A9" "0.65" "0.00456667341404153" "0.00564956493391162" "0.00443667154705502" "0.000310527529526355" "0.0233625915642519" "0.0286654145359174" "0.0351883346379279" "0.897820221837368" "0.538683081361319" "0.494214734310038" "0.984502957596987" "0.872479697307609" "0.744566122375046" "0.664744199443223" "0.571062632822825" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-390" "68" "552" "1" "A9" "0.65" "0.0207187483105674" "0.0516199252831693" "0.0227905605427552" "0.00322101433024723" "0.033807387621065" "0.0181011858525155" "0.0689026193255959" "0.780838558734084" "0.162470263653664" "0.0289700767327321" "0.701552877011081" "0.57971645120999" "0.521570698628308" "0.78316492903359" "0.169534736840959" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-601" "71" "568" "1" "A9" "0.905" "0.0441050688707763" "1.45097501255563e-05" "0.0227818182225054" "3.5572559435655e-05" "0.0473206571825275" "0.0174773660761695" "0.0262138502861016" "0.842051157052358" "0.0511423609939642" "0.971418235693147" "0.730492380862724" "0.95526174241279" "0.385479065962804" "0.815763169371328" "0.675386744528768" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-777" "72" "571" "1" "A9" "0.975" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-474" "75" "571" "1" "A9" "0.975" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-694" "77" "568" "1" "A9" "0.905" "0.0308364492724157" "0.010615612544771" "0.0472837908136607" "0.0247013289855995" "0.0402618913812696" "0.0164110243175381" "0.0330444301820921" "0.796845472502653" "0.0925903277222196" "0.320729563121573" "0.35697109683171" "0.131522966910111" "0.441523854639852" "0.817900845357063" "0.543266411859665" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-705" "83" "552" "1" "A9" "0.65" "0.0295086619925673" "0.0439907472940991" "0.146491183376026" "0.00293750189847466" "0.104765010238517" "0.153615230418178" "0.0731015086281715" "0.445590156153966" "0.0288346381151672" "0.00808426441247047" "0.000241378162603673" "0.484135373674169" "0.00296150485056134" "0.000159170146139363" "0.0211006121578891" NA "1" "1" "0.0335515646019106" "1" "0.411649174228027" "0.0221246503133715" "1" NA
"Meth-ASV-20" "84" "552" "1" "A9" "0.65" "0.0614470672333086" "0.270451247172449" "0.159279557061224" "0.00227305292410513" "0.0416450739147363" "0.0771503880363111" "0.00572745062094491" "0.382026163036921" "0.000857372714630675" "2.68439343325859e-10" "2.53990687452284e-05" "0.50617201851724" "0.0967643391999947" "0.00737255369150162" "0.889348480071669" NA "0.119174807333664" "3.73130687222944e-08" "0.00353047055558674" "1" "1" "1" "1" NA
"Meth-ASV-569" "85" "552" "1" "A9" "0.65" "0.0117276727703285" "0.100170995549653" "0.0753769085814773" "0.00696518504022189" "0.019801625602955" "0.0545512156225699" "0.0543674005827597" "0.677038996250035" "0.257995566849322" "0.00134431763010802" "0.0908132406959885" "0.382534556182225" "0.700740033374852" "0.207642472237855" "0.209126809659848" NA "1" "0.186860150585015" "1" "1" "1" "1" "1" NA
"Meth-ASV-373" "86" "552" "1" "A9" "0.65" "0.0253229186550944" "0.00197718420543411" "0.0425796127644955" "0.0110030171171464" "0.0213500622795715" "0.00811353371296448" "0.00672937277671643" "0.882924298488577" "0.146652605727218" "0.683106685536317" "0.465965153285166" "0.336764415238045" "0.769610639837857" "0.951927279876374" "0.965585201916914" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1154" "87" "552" "1" "A9" "0.65" "0.0178410250786607" "0.00266314451885361" "0.033856425223487" "0.00585362308950376" "0.0605006892065054" "0.0147073473009243" "0.0155436658832542" "0.849034079698811" "0.213235261399665" "0.629071282883313" "0.562630137373863" "0.474322910758651" "0.264450981664991" "0.860510363252192" "0.847899195903282" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-657" "88" "552" "1" "A9" "0.65" "0.000652794147781464" "0.00475383123006108" "0.0773061154537916" "0.000198514533993905" "6.91638133097422e-05" "8.10529584023583e-05" "0.00108294828260415" "0.915855579580056" "0.817781826176169" "0.534563785833152" "0.187686226225241" "0.898885192861726" "0.99999589131976" "0.999994359289465" "0.999021563064437" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1096" "89" "552" "1" "A9" "0.65" "0.0178410250786607" "0.00266314451885361" "0.0338564252234871" "0.00585362308950373" "0.0605006892065054" "0.0147073473009243" "0.0155436658832542" "0.849034079698811" "0.213235261399665" "0.629071282883314" "0.562630137373862" "0.474322910758652" "0.264450981664991" "0.860510363252192" "0.847899195903282" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1316" "90" "552" "1" "A9" "0.65" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-449" "91" "552" "1" "A9" "0.65" "0.0170716308061863" "0.0611100229696164" "0.0574849866461297" "0.0122307209571912" "0.00833716370524632" "0.0814845183926662" "0.0226620135267282" "0.739618942996236" "0.192275135427965" "0.015014568049156" "0.223721684535507" "0.268981459959652" "0.931369813094441" "0.0937460187104591" "0.681968756111718" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-649" "92" "552" "1" "A9" "0.65" "0.0720392570991646" "0.00615171478442678" "0.0177821463742819" "0.00983447417450728" "0.0220698650704876" "0.00533115231390554" "0.00499065047442455" "0.861800739708802" "0.0144580137759437" "0.466639804233232" "0.817386136212516" "0.357865463961352" "0.750183070274686" "0.976480382998947" "0.979178535105213" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1091" "93" "552" "1" "A9" "0.65" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-279" "94" "552" "1" "A9" "0.65" "0.0815986942441476" "0.0101526771647669" "0.0553285944341084" "0.0561848418757777" "0.0282303962206242" "0.0416041307390488" "0.0171656665515658" "0.709734998769961" "0.00440613771303433" "0.303627089707266" "0.222358676053801" "0.0171964159243156" "0.563864943903212" "0.363341340432409" "0.769543480732872" NA "0.612453142111772" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-388" "95" "552" "1" "A9" "0.65" "0.0239644809075486" "0.0253748115927923" "0.0532848350495002" "0.0189901056952887" "0.0461670764555081" "0.0587418318359633" "0.0395879783205811" "0.733888880142818" "0.121805346896241" "0.111525333183531" "0.255446291097616" "0.167708019062184" "0.326736117885204" "0.210556678979729" "0.407045983304078" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-242" "96" "552" "1" "A9" "0.65" "2.46230948782037e-05" "0.00244760995924098" "0.110479859288507" "0.0097341450995155" "0.00608084191469941" "0.00772420187416625" "0.00917192027614574" "0.854336798492846" "0.963040905084978" "0.644319829678939" "0.0553607613984714" "0.358237232405654" "0.969597825156271" "0.953290313225882" "0.936901564760282" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1059" "97" "552" "1" "A9" "0.65" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-299" "98" "595" "1" "A9" "0.715" "0.0163433633121169" "2.58592018266435e-05" "0.0707853200110805" "0.000385104450954169" "0.0764660362665431" "0.0208705745691936" "0.0457321970274056" "0.769391545160879" "0.210788279152724" "0.960090886230607" "0.153340167674466" "0.846893868601771" "0.125703648883955" "0.729527232676733" "0.356086818622216" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-673" "100" "596" "1" "A9" "0.73" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-2" "101" "596" "1" "A9" "0.73" "0.018726616752862" "0.000968083349827633" "0.0615854066918349" "2.37701879441135e-05" "0.0354879996272378" "0.0575897027222239" "0.0336014861059048" "0.792016934562165" "0.187005362846031" "0.762899641230091" "0.223516085637663" "0.962285609869659" "0.504066159214603" "0.254746090559955" "0.531842562599376" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-80" "102" "596" "1" "A9" "0.73" "0.0180803828805697" "0.00928066537287827" "0.0409490208686862" "0.0214435587372738" "0.0692398187499795" "0.0263769521753303" "0.0903211979153893" "0.724308403299893" "0.175311895935348" "0.33009037789132" "0.382321659896205" "0.140389917139087" "0.139240064522703" "0.6060464306477" "0.0628908336534588" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-231" "106" "596" "1" "A9" "0.73" "0.0173997095955793" "0.0501173994919652" "0.0163170720607859" "0.00177313121389466" "0.0942421644437068" "0.00432332189894823" "0.043179259596653" "0.772647941698467" "0.197717423088119" "0.0304729473454392" "0.810927476896533" "0.679422671675381" "0.067802342546918" "0.980462602509741" "0.388409412879964" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1211" "108" "603" "1" "A6" "0.005" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-920" "109" "603" "1" "A6" "0.005" "0.00140015388456216" "0.0146203091295504" "0.0948483702129187" "0.000698689538821068" "0.00485147211296415" "0.157898824433584" "8.3724599815091e-05" "0.725598456087785" "0.70470444099611" "0.222799119148073" "0.0532566226258573" "0.788871302438218" "0.972873985623114" "0.00478653737791489" "0.999990418000227" NA "1" "1" "1" "1" "1" "0.66532869553017" "1" NA
"Meth-ASV-814" "110" "605" "1" "A6" "0.01" "0.000390073958633258" "0.0205198647223547" "0.0874923822728854" "8.30677666521321e-05" "0.00926701751680112" "0.152179132830875" "0.0488566853233541" "0.681211775608444" "0.836388001483182" "0.137022373007484" "0.0567243611060507" "0.924067462336032" "0.905703868206228" "0.00408308338473196" "0.261333104887595" NA "1" "1" "1" "1" "1" "0.567548590477743" "1" NA
"Meth-ASV-1232" "111" "605" "1" "A6" "0.01" "0.00766349912140644" "0.0156220432745484" "0.0461483206934341" "0.0164727779122852" "0.0263090056937454" "0.0257846612446814" "0.036252039317359" "0.82574765274254" "0.406763329485954" "0.23734068523085" "0.388391217293784" "0.225091126967239" "0.665636316154628" "0.674116530628879" "0.514503761087639" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-762" "112" "605" "1" "A6" "0.01" "0.0178410250786607" "0.0138620960693554" "0.0306219119406274" "0.0232653926781817" "0.0560547615642292" "0.0222923842160291" "0.0495168423994223" "0.786545586053494" "0.196118783858655" "0.253921957137705" "0.574301676246311" "0.140564121162754" "0.264391527565839" "0.713002376668074" "0.326349746396198" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1235" "113" "605" "1" "A6" "0.01" "0.0178410250786607" "0.0138620960693554" "0.0306219119406274" "0.0232653926781817" "0.0560547615642292" "0.0222923842160291" "0.0495168423994223" "0.786545586053494" "0.196118783858655" "0.253921957137705" "0.574301676246311" "0.140564121162754" "0.264391527565839" "0.713002376668074" "0.326349746396198" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-521" "114" "611" "1" "A6" "0.84" "0.00226156080474282" "0.00397359936331773" "0.0293307239097141" "0.00792305442897441" "0.0542429513578709" "0.013934938504905" "0.00625739576800255" "0.882075775862472" "0.662275497220812" "0.562808709966939" "0.647191970304923" "0.414375777913565" "0.338436726564824" "0.879556642505684" "0.969781434446131" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-204" "119" "610" "1" "A6" "0.76" "0.0612324348662915" "0.00174795605955425" "0.0680532948508946" "0.0145419751537067" "0.0242841797191157" "0.0267574563344001" "0.0143739491642253" "0.789008753851812" "0.0182844856517857" "0.684714233536886" "0.178743740986895" "0.243428192376332" "0.680116697744763" "0.638501413330393" "0.849056836407247" NA "1" "1" "1" "1" "1" "1" "1" NA
