"CLx" "strain" "T1" "T2" "day" "Petri" "spot" "X_position" "Y_position" "radius" "av_intensity" "sd_intensity" "av_intensity_back" "sd_intensity_back" "filter"
"861" "Neg" "0" "30" "30" "7" "P12" "30" "345" "374" "16.57692" "-0.293176064" " 2.581836" "-0.26300491" "2.602147" "1"
"862" "A9" "E-012" "30" "30" "7" "P12" "32" "404" "157" "17.00000" " 3.984306326" " 2.950640" "-0.19745035" "2.760223" "1"
"863" "A9" "E-027" "30" "30" "7" "P12" "34" "405" "267" "17.00000" " 4.892142064" " 3.409729" "-0.54978014" "2.872660" "1"
"864" "A2" "E-045" "30" "30" "7" "P12" "36" "407" "382" "16.00000" " 7.853914680" " 3.599292" "-0.88712817" "4.189944" "1"
"865" "B" "J-037" "20" "20" "7" "P13" " 1" "120" " 97" "17.00000" "18.22637070" "5.359489" "-0.196517730" " 4.512226" "1"
"866" "A1" "J-056" "20" "20" "7" "P13" " 3" "128" "209" "15.68966" " 0.69386100" "3.178139" "-0.529412364" " 3.086866" "1"
"867" "A9" "J-070" "20" "20" "7" "P13" " 5" "135" "320" "17.00000" " 4.02427303" "4.661753" "-1.083468085" " 3.035140" "1"
"868" "A9" "E-011" "20" "20" "7" "P13" " 7" "170" " 96" "16.00000" " 5.96375157" "2.803397" "-0.349435705" " 2.955454" "1"
"869" "A9" "E-026" "20" "20" "7" "P13" " 9" "173" "210" "16.00000" " 5.42583438" "3.963550" "-0.762811218" " 2.876347" "1"
"870" "A10" "E-042" "20" "20" "7" "P13" "11" "177" "328" "15.68966" " 0.50054054" "3.913995" "-1.176447011" " 3.024480" "1"
"871" "A10" "E-061-B" "20" "20" "7" "P13" "13" "228" "102" "15.00000" "16.38565585" "2.892893" " 0.619943559" " 5.246014" "1"
"872" "A9" "J-002" "20" "20" "7" "P13" "15" "232" "214" "15.00000" " 5.57105783" "3.018722" "-0.203037849" " 3.046612" "1"
"873" "A9" "J-019" "20" "20" "7" "P13" "17" "230" "321" "16.00000" " 3.17653701" "3.065221" "-0.811190150" " 2.677950" "1"
"874" "B" "E-064" "20" "20" "7" "P13" "19" "315" "109" "16.00000" "10.62608532" "3.742979" " 0.144032148" " 4.205350" "1"
"875" "A9" "J-009" "20" "20" "7" "P13" "21" "307" "223" "16.00000" " 3.64186951" "2.976349" "-0.295601915" " 2.987066" "1"
"876" "A9" "J-028" "20" "20" "7" "P13" "23" "303" "337" "16.00000" "24.42164366" "7.499223" " 0.413450752" " 5.457134" "1"
"877" "A9" "E-002" "20" "20" "7" "P13" "25" "356" "117" "17.00000" " 2.57573807" "3.706473" " 0.003014184" " 3.676384" "1"
"878" "A6" "E-016" "20" "20" "7" "P13" "27" "359" "223" "15.00000" " 3.65558533" "3.404993" "-0.450222444" " 2.869512" "1"
"879" "A9" "E-028" "20" "20" "7" "P13" "29" "353" "335" "13.00000" " 8.92124764" "3.753289" "-0.185676692" " 3.660089" "1"
"880" "A9" "J-077" "20" "20" "7" "P13" "31" "422" "105" "15.00000" " 5.63389281" "3.098302" " 0.253802460" " 4.315521" "1"
"881" "A9" "J-088" "20" "20" "7" "P13" "33" "420" "224" "16.00000" " 3.22086575" "2.894694" "-0.124907661" " 2.619126" "1"
"882" "Neg" "0" "20" "20" "7" "P13" "35" "417" "331" "15.68966" "-0.11920206" "2.687162" "-0.272194293" " 2.570455" "1"
"883" "B" "J-037" "30" "20" "7" "P13" " 2" "124" "148" "15.00000" "14.55423131" "4.932871" " 0.755634130" " 6.591523" "1"
"884" "A1" "J-056" "30" "20" "7" "P13" " 4" "128" "261" "15.68966" " 0.04598456" "2.652312" "-0.123430707" " 2.994739" "1"
"885" "A9" "J-070" "30" "20" "7" "P13" " 6" "138" "374" "17.00000" " 2.38924528" "3.964305" "-1.478113475" " 3.122114" "1"
"886" "A9" "E-011" "30" "20" "7" "P13" " 8" "170" "156" "15.00000" " 8.41025388" "3.070075" " 0.112426959" " 3.742343" "1"
"887" "A9" "E-026" "30" "20" "7" "P13" "10" "172" "270" "16.00000" " 3.43666248" "3.743664" "-0.619750342" " 2.971766" "1"
"888" "A10" "E-042" "30" "20" "7" "P13" "12" "176" "381" "15.68966" " 0.06151866" "3.329274" "-1.358997962" " 3.044956" "1"
"889" "A10" "E-061-B" "30" "20" "7" "P13" "14" "225" "153" "15.00000" "10.59469676" "3.074242" " 0.125295485" " 3.817575" "1"
"890" "A9" "J-002" "30" "20" "7" "P13" "16" "228" "272" "16.00000" " 4.94631117" "3.030808" "-0.595362517" " 2.699515" "1"
"891" "A9" "J-019" "30" "20" "7" "P13" "18" "230" "380" "16.00000" " 5.08690088" "3.701482" "-0.264832421" " 2.839914" "1"
"892" "B" "E-064" "30" "20" "7" "P13" "20" "309" "162" "17.00000" " 5.66543840" "3.762126" "-0.258074468" " 3.270324" "1"
"893" "A9" "J-009" "30" "20" "7" "P13" "22" "304" "280" "15.00000" " 5.83112835" "3.184299" "-0.444764276" " 3.126611" "1"
"894" "A9" "J-028" "30" "20" "7" "P13" "24" "305" "396" "16.00000" " 3.19594730" "3.264013" "-0.333543092" " 3.174094" "1"
"895" "A9" "E-002" "30" "20" "7" "P13" "26" "355" "170" "15.00000" " 5.48328632" "3.959090" "-0.512078353" " 2.912016" "1"
"896" "A6" "E-016" "30" "20" "7" "P13" "28" "353" "280" "15.68966" " 0.19657658" "2.964147" "-0.543542799" " 2.751901" "1"
"897" "A9" "E-028" "30" "20" "7" "P13" "30" "355" "393" "13.00000" " 9.94281664" "3.238615" "-0.510451128" " 3.818978" "1"
"898" "A9" "J-077" "30" "20" "7" "P13" "32" "422" "163" "15.00000" "10.15557123" "3.016832" " 0.379847278" " 3.907219" "1"
"899" "A9" "J-088" "30" "20" "7" "P13" "34" "419" "276" "18.00000" " 2.15129832" "3.142500" "-0.266006637" " 2.637755" "1"
"900" "Neg" "0" "30" "20" "7" "P13" "36" "416" "384" "15.68966" "-1.19229086" "2.606101" " 0.148600220" " 3.953253" "1"
"901" "B" "J-037" "20" "30" "7" "P13" " 1" "127" "111" "15.00000" "14.60527504" "3.267722" " 0.673499336" " 5.452292" "1"
"902" "A1" "J-056" "20" "30" "7" "P13" " 3" "131" "217" "14.00000" " 1.11174551" "3.373334" "-1.471064994" " 3.225938" "1"
"903" "A9" "J-070" "20" "30" "7" "P13" " 5" "131" "326" "12.00000" "12.35195011" "4.750082" "-0.315536585" " 4.342088" "1"
"904" "A9" "E-011" "20" "30" "7" "P13" " 7" "200" "128" "16.00000" " 4.51964868" "4.145048" "-0.765831053" " 3.506906" "1"
"905" "A9" "E-026" "20" "30" "7" "P13" " 9" "191" "236" "16.00000" " 1.35371393" "3.616255" "-1.748642271" " 3.037783" "1"
"906" "A10" "E-042" "20" "30" "7" "P13" "11" "185" "348" "15.00000" " 1.62660085" "3.609326" "-1.142513280" " 2.982542" "1"
"907" "A10" "E-061-B" "20" "30" "7" "P13" "13" "252" "117" "12.00000" " 9.69206349" "3.395329" " 0.591070122" " 5.736822" "1"
"908" "A9" "J-002" "20" "30" "7" "P13" "15" "250" "228" "14.76000" "-0.03346211" "3.212227" "-1.331482940" " 2.985366" "1"
"909" "A9" "J-019" "20" "30" "7" "P13" "17" "246" "328" "14.76000" "-0.72123328" "2.896428" "-1.428182415" " 2.884110" "1"
"910" "B" "E-064" "20" "30" "7" "P13" "19" "297" "107" "15.00000" "11.39619182" "4.832419" "-0.200169323" " 4.624193" "1"
"911" "A9" "J-009" "20" "30" "7" "P13" "21" "292" "217" "14.76000" " 0.23689450" "3.420001" "-1.401223753" " 2.941099" "1"
"912" "A9" "J-028" "20" "30" "7" "P13" "23" "297" "327" "14.00000" "25.13187602" "8.388113" " 1.434787645" "10.095300" "1"
"913" "A9" "E-002" "20" "30" "7" "P13" "25" "345" "129" "14.76000" " 0.65111441" "2.893827" "-1.137778871" " 3.139096" "1"
"914" "A6" "E-016" "20" "30" "7" "P13" "27" "340" "232" "15.00000" " 3.75514810" "3.871046" "-0.757158035" " 2.917253" "1"
"915" "A9" "E-028" "20" "30" "7" "P13" "29" "326" "340" "14.76000" " 6.00650817" "3.994475" " 2.538185696" "10.845894" "1"
"916" "A9" "J-077" "20" "30" "7" "P13" "31" "390" "117" "15.00000" " 9.72088858" "5.056219" "-0.690705686" " 4.602799" "1"
"917" "A9" "J-088" "20" "30" "7" "P13" "33" "389" "226" "16.00000" " 2.89526976" "3.337910" "-0.672896717" " 2.950900" "1"
"918" "Neg" "0" "20" "30" "7" "P13" "35" "386" "328" "14.76000" " 0.06349183" "2.530219" "-0.325935039" " 2.765238" "1"
"919" "B" "J-037" "30" "30" "7" "P13" " 2" "128" "166" "16.00000" "12.56212045" "4.689700" "-1.372558140" " 4.300110" "1"
"920" "A1" "J-056" "30" "30" "7" "P13" " 4" "130" "274" "14.76000" " 0.02757801" "2.672031" "-0.252791995" " 2.764161" "1"
"921" "A9" "J-070" "30" "30" "7" "P13" " 6" "126" "379" "14.00000" " 9.98241436" "4.309628" "-0.528140283" " 4.965318" "1"
"922" "A9" "E-011" "30" "30" "7" "P13" " 8" "191" "182" "15.00000" " 2.19438646" "3.221040" "-0.940537849" " 3.067188" "1"
"923" "A9" "E-026" "30" "30" "7" "P13" "10" "185" "289" "16.00000" " 1.39767880" "3.473784" "-1.366443228" " 3.065852" "1"
"924" "A10" "E-042" "30" "30" "7" "P13" "12" "180" "402" "16.00000" " 2.30120452" "3.451233" "-1.288498632" " 3.020675" "1"
"925" "A10" "E-061-B" "30" "30" "7" "P13" "14" "246" "167" "15.00000" " 5.25362482" "3.636022" "-0.747636122" " 3.103121" "1"
"926" "A9" "J-002" "30" "30" "7" "P13" "16" "245" "281" "14.76000" "-0.85205052" "2.835083" "-1.631679790" " 2.985175" "1"
"927" "A9" "J-019" "30" "30" "7" "P13" "18" "243" "383" "14.00000" " 7.32040783" "3.110873" "-0.080794723" " 4.169530" "1"
"928" "B" "E-064" "30" "30" "7" "P13" "20" "296" "158" "14.00000" " 5.05205546" "4.054717" "-0.441817889" " 3.808744" "1"
"929" "A9" "J-009" "30" "30" "7" "P13" "22" "292" "273" "14.76000" "-0.35526003" "3.455879" "-1.499681759" " 3.354119" "1"
"930" "A9" "J-028" "30" "30" "7" "P13" "24" "297" "380" "16.00000" " 2.83065245" "3.802171" "-0.680041040" " 4.305583" "1"
"931" "A9" "E-002" "30" "30" "7" "P13" "26" "342" "179" "16.00000" " 2.21925972" "3.577852" "-0.700653215" " 2.902378" "1"
"932" "A6" "E-016" "30" "30" "7" "P13" "28" "331" "287" "15.00000" " 4.20847673" "3.638212" "-0.758642098" " 4.434946" "1"
"933" "A9" "E-028" "30" "30" "7" "P13" "30" "326" "394" "13.00000" " 5.38691871" "3.445900" "-0.288872180" " 4.281979" "1"
"934" "A9" "J-077" "30" "30" "7" "P13" "32" "390" "168" "14.00000" "10.32287113" "3.445369" "-0.542181467" " 3.826245" "1"
"935" "A9" "J-088" "30" "30" "7" "P13" "34" "389" "280" "14.76000" " 1.18306092" "3.392193" "-0.645813648" " 2.897914" "1"
"936" "Neg" "0" "30" "30" "7" "P13" "36" "387" "383" "14.76000" "-0.63592868" "2.775898" "-0.730935039" " 2.864447" "1"
"937" "A9" "E-010" "20" "20" "7" "P14" " 1" "121" " 90" "17.00000" "16.38631521" "5.288507" "-0.32730851" "3.770125" "1"
"938" "A6" "E-025" "20" "20" "7" "P14" " 3" "124" "205" "18.00000" " 1.46666006" "3.186525" "-0.81849189" "2.488555" "1"
"939" "A6" "E-041" "20" "20" "7" "P14" " 5" "132" "319" "16.20690" "-0.49636912" "3.035439" "-1.35609613" "2.825236" "1"
"940" "A9" "J-030" "20" "20" "7" "P14" " 7" "193" "103" "18.00000" " 5.03414272" "3.361249" "-0.39515118" "2.790778" "1"
"941" "A9" "J-048" "20" "20" "7" "P14" " 9" "184" "216" "16.00000" " 5.30242158" "3.415748" "-0.52699726" "3.387130" "1"
"942" "A9" "J-064" "20" "20" "7" "P14" "11" "179" "328" "17.00000" " 1.34197558" "3.171608" "-1.07242908" "2.694602" "1"
"943" "B" "J-043" "20" "20" "7" "P14" "13" "243" "106" "17.00000" "13.94058824" "6.028954" "-0.21035106" "4.273968" "1"
"944" "A9" "J-057" "20" "20" "7" "P14" "15" "239" "219" "16.00000" " 2.36893350" "3.024183" "-0.63967852" "2.592499" "1"
"945" "A9" "J-072" "20" "20" "7" "P14" "17" "233" "327" "15.00000" "12.32094499" "3.611276" "-0.23312085" "4.070360" "1"
"946" "A9" "E-047" "20" "20" "7" "P14" "19" "301" " 92" "15.00000" "12.33647391" "4.573017" " 0.43324701" "4.876616" "1"
"947" "A9" "E-066" "20" "20" "7" "P14" "21" "301" "204" "15.00000" "17.85108604" "3.740991" " 0.37251328" "5.397410" "1"
"948" "B" "J-014" "20" "20" "7" "P14" "23" "294" "315" "16.00000" "11.67865747" "4.118362" "-0.01913475" "4.719069" "1"
"949" "A9" "E-006" "20" "20" "7" "P14" "25" "349" " 97" "16.00000" " 7.75867001" "3.907259" " 0.02145007" "3.337370" "1"
"950" "A9" "E-022" "20" "20" "7" "P14" "27" "346" "211" "16.00000" " 4.16286073" "3.394707" "-0.64253078" "2.825287" "1"
"951" "A6" "E-039" "20" "20" "7" "P14" "29" "346" "327" "16.20690" " 0.50764777" "2.980618" "-0.61302905" "2.579583" "1"
"952" "A9" "J-074" "20" "20" "7" "P14" "31" "417" "101" "15.00000" "10.62421721" "3.018682" " 0.22260823" "4.954037" "1"
"953" "A9" "J-086" "20" "20" "7" "P14" "33" "419" "212" "16.00000" " 6.97259724" "3.432894" "-0.09428523" "3.349915" "1"
"954" "A9" "J-093" "20" "20" "7" "P14" "35" "415" "326" "17.00000" " 6.76310766" "3.919043" "-0.44014539" "3.096853" "1"
"955" "A9" "E-010" "30" "20" "7" "P14" " 2" "121" "147" "16.00000" "16.50838143" "3.944636" " 0.41692544" "5.663047" "1"
"956" "A6" "E-025" "30" "20" "7" "P14" " 4" "125" "266" "16.20690" " 0.12226779" "2.822121" "-0.97758645" "2.738519" "1"
"957" "A6" "E-041" "30" "20" "7" "P14" " 6" "129" "372" "16.20690" "-1.16429433" "3.145313" "-1.81489627" "2.992375" "1"
"958" "A9" "J-030" "30" "20" "7" "P14" " 8" "181" "159" "16.20690" " 0.41591074" "2.940500" "-0.57667358" "2.664842" "1"
"959" "A9" "J-048" "30" "20" "7" "P14" "10" "185" "276" "16.00000" " 5.22769134" "3.922776" "-0.65061902" "2.729943" "1"
"960" "A9" "J-064" "30" "20" "7" "P14" "12" "180" "385" "17.00000" " 3.23836848" "3.351401" "-1.22277660" "2.673774" "1"
"961" "B" "J-043" "30" "20" "7" "P14" "14" "240" "163" "15.00000" " 5.19155148" "3.145319" "-0.02804117" "3.513840" "1"
"962" "A9" "J-057" "30" "20" "7" "P14" "16" "239" "270" "16.20690" " 0.27303981" "2.510771" "-0.35004495" "2.512929" "1"
"963" "A9" "J-072" "30" "20" "7" "P14" "18" "229" "387" "15.00000" "12.38181946" "3.885864" " 0.18537849" "4.738075" "1"
"964" "A9" "E-047" "30" "20" "7" "P14" "20" "296" "145" "16.00000" " 8.07715182" "2.812593" "-0.01008550" "3.115847" "1"
"965" "A9" "E-066" "30" "20" "7" "P14" "22" "295" "262" "16.00000" "11.43065245" "3.655387" "-0.19870725" "3.794136" "1"
"966" "B" "J-014" "30" "20" "7" "P14" "24" "293" "375" "15.00000" "13.69671368" "4.891492" " 0.79841965" "6.621584" "1"
"967" "A9" "E-006" "30" "20" "7" "P14" "26" "352" "155" "17.00000" " 2.80381798" "3.354642" "-0.62267021" "2.664933" "1"
"968" "A9" "E-022" "30" "20" "7" "P14" "28" "350" "268" "16.00000" " 3.10456713" "2.720316" "-0.50993160" "2.534646" "1"
"969" "A6" "E-039" "30" "20" "7" "P14" "30" "345" "384" "16.20690" "-0.70329312" "3.032189" "-1.19480636" "2.805613" "1"
"970" "A9" "J-074" "30" "20" "7" "P14" "32" "416" "155" "17.00000" " 9.98559378" "3.403459" " 0.16509574" "3.270026" "1"
"971" "A9" "J-086" "30" "20" "7" "P14" "34" "411" "271" "17.00000" " 5.47398446" "3.199467" "-0.26140780" "2.737876" "1"
"972" "A9" "J-093" "30" "20" "7" "P14" "36" "409" "382" "17.00000" " 1.53902331" "3.243839" "-1.12734177" "4.431869" "1"
"973" "A9" "E-010" "20" "30" "7" "P14" " 1" "138" "124" "15.00000" " 3.64251058" "2.600121" "-0.16099270" "3.046163" "1"
"974" "A6" "E-025" "20" "30" "7" "P14" " 3" "144" "229" "16.00000" " 3.09545797" "3.524292" "-0.46267442" "3.215513" "1"
"975" "A6" "E-041" "20" "30" "7" "P14" " 5" "151" "330" "17.00000" " 1.21540511" "3.285114" "-1.35657092" "2.859001" "1"
"976" "A9" "J-030" "20" "30" "7" "P14" " 7" "175" "114" "15.33333" " 0.88357810" "2.553132" "-0.40530956" "2.696292" "1"
"977" "A9" "J-048" "20" "30" "7" "P14" " 9" "178" "223" "15.00000" " 3.06995769" "3.336828" "-0.85252988" "3.066648" "1"
"978" "A9" "J-064" "20" "30" "7" "P14" "11" "182" "328" "15.00000" " 2.05440056" "3.090193" "-1.20319057" "2.838727" "1"
"979" "B" "J-043" "20" "30" "7" "P14" "13" "228" "117" "16.00000" " 6.84764115" "4.379275" "-0.21252052" "3.231038" "1"
"980" "A9" "J-057" "20" "30" "7" "P14" "15" "228" "221" "15.00000" " 1.24416079" "2.690555" "-0.60702855" "2.536568" "1"
"981" "A9" "J-072" "20" "30" "7" "P14" "17" "231" "328" "16.00000" " 4.49257215" "3.229984" "-0.44015390" "2.766333" "1"
"982" "A9" "E-047" "20" "30" "7" "P14" "19" "298" "109" "15.00000" " 7.85330042" "4.118200" "-0.45913015" "3.377723" "1"
"983" "A9" "E-066" "20" "30" "7" "P14" "21" "304" "215" "14.00000" "10.75194127" "3.792026" "-0.50028958" "2.896337" "1"
"984" "B" "J-014" "20" "30" "7" "P14" "23" "308" "318" "15.00000" " 6.85046544" "3.607045" "-0.75140106" "3.129944" "1"
"985" "A9" "E-006" "20" "30" "7" "P14" "25" "339" " 98" "14.00000" " 6.81831974" "3.334357" "-0.47363578" "3.126074" "1"
"986" "A9" "E-022" "20" "30" "7" "P14" "27" "347" "205" "14.00000" " 2.27327896" "2.657353" "-0.41572394" "2.617405" "1"
"987" "A6" "E-039" "20" "30" "7" "P14" "29" "350" "310" "15.33333" "-0.70696929" "2.488633" "-0.62181023" "2.997851" "1"
"988" "A9" "J-074" "20" "30" "7" "P14" "31" "401" "120" "14.00000" "11.87303426" "4.090400" "-0.32681568" "4.984727" "1"
"989" "A9" "J-086" "20" "30" "7" "P14" "33" "405" "223" "16.00000" " 1.66803011" "3.344146" "-0.51102941" "2.669736" "1"
"990" "A9" "J-093" "20" "30" "7" "P14" "35" "408" "331" "16.00000" " 7.79038896" "4.601469" "-1.10965458" "2.825086" "1"
"991" "A9" "E-010" "30" "30" "7" "P14" " 2" "141" "177" "17.00000" " 2.95052164" "3.564920" "-1.04399291" "2.758144" "1"
"992" "A6" "E-025" "30" "30" "7" "P14" " 4" "145" "283" "15.33333" "-0.92491322" "2.959771" "-1.35792732" "3.057108" "1"
"993" "A6" "E-041" "30" "30" "7" "P14" " 6" "151" "385" "19.00000" " 1.20451727" "3.695868" "-1.24952160" "2.923602" "1"
"994" "A9" "J-030" "30" "30" "7" "P14" " 8" "178" "166" "15.33333" "-0.36054740" "2.498082" "-0.65702557" "2.721685" "1"
"995" "A9" "J-048" "30" "30" "7" "P14" "10" "184" "277" "15.00000" " 2.75691114" "3.531177" "-1.26719456" "2.865647" "1"
"996" "A9" "J-064" "30" "30" "7" "P14" "12" "191" "378" "15.00000" " 2.77012694" "3.404656" "-0.53766932" "3.994724" "1"
"997" "B" "J-043" "30" "30" "7" "P14" "14" "226" "173" "15.00000" " 3.39416079" "2.753642" "-0.52388114" "2.645438" "1"
"998" "A9" "J-057" "30" "30" "7" "P14" "16" "230" "269" "15.33333" "-0.09419226" "2.240526" "-0.23785666" "2.367999" "1"
"999" "A9" "J-072" "30" "30" "7" "P14" "18" "231" "384" "16.00000" " 4.80590966" "4.047609" "-0.11332079" "3.770033" "1"
"1000" "A9" "E-047" "30" "30" "7" "P14" "20" "299" "160" "15.00000" " 7.11121298" "3.874182" "-0.18992364" "3.130272" "1"
"1001" "A9" "E-066" "30" "30" "7" "P14" "22" "305" "268" "15.00000" " 8.57733427" "3.423472" "-0.42110558" "2.967036" "1"
"1002" "B" "J-014" "30" "30" "7" "P14" "24" "308" "375" "15.00000" " 8.67653032" "3.638509" "-0.86953187" "3.694084" "1"
"1003" "A9" "E-006" "30" "30" "7" "P14" "26" "340" "151" "15.33333" " 0.26740988" "2.310930" "-0.01104307" "2.619284" "1"
"1004" "A9" "E-022" "30" "30" "7" "P14" "28" "348" "256" "15.33333" " 0.35057410" "2.373843" "-0.15223755" "2.697874" "1"
"1005" "A6" "E-039" "30" "30" "7" "P14" "30" "356" "364" "15.33333" "-0.37160214" "2.883105" "-1.11241588" "2.641683" "1"
"1006" "A9" "J-074" "30" "30" "7" "P14" "32" "402" "170" "13.00000" "11.11298677" "3.000103" " 0.43551378" "4.701824" "1"
"1007" "A9" "J-086" "30" "30" "7" "P14" "34" "406" "276" "15.33333" " 1.23124166" "3.240036" "-0.73988560" "2.774770" "1"
"1008" "A9" "J-093" "30" "30" "7" "P14" "36" "403" "383" "16.00000" " 4.69544542" "3.491948" " 0.98020401" "6.261803" "1"
"1009" "A9" "E-012" "20" "20" "7" "P15" " 1" "129" " 99" "18.00000" " 4.801803766" "4.433791" "-0.38775811" "3.631170" "1"
"1010" "A9" "E-027" "20" "20" "7" "P15" " 3" "130" "214" "15.00000" " 8.203878702" "3.382270" "-0.15630478" "3.630470" "1"
"1011" "A2" "E-045" "20" "20" "7" "P15" " 5" "137" "326" "17.00000" "20.307924528" "9.497873" "-0.83050355" "3.147558" "1"
"1012" "A10" "E-061-R" "20" "20" "7" "P15" " 7" "172" "105" "15.00000" "13.358772920" "2.830710" "-0.35028884" "3.999270" "1"
"1013" "Neg" "0" "20" "20" "7" "P15" " 9" "176" "214" "15.54545" " 0.088533686" "2.478630" "-0.14570513" "2.519675" "1"
"1014" "Neg" "0" "20" "20" "7" "P15" "11" "181" "324" "15.54545" "-0.271373844" "2.654345" " 0.01455466" "4.020151" "1"
"1015" "B" "J-037" "20" "20" "7" "P15" "13" "228" "105" "16.00000" "18.333274780" "5.793460" " 0.12095759" "5.040748" "1"
"1016" "A1" "J-056" "20" "20" "7" "P15" "15" "232" "215" "15.00000" " 1.506516220" "2.995556" "-0.51436919" "2.642949" "1"
"1017" "A9" "J-070" "20" "20" "7" "P15" "17" "238" "324" "16.00000" " 5.083312422" "3.561821" "-0.30603967" "3.115679" "1"
"1018" "A6" "E-063" "20" "20" "7" "P15" "19" "302" "106" "15.54545" " 0.738771466" "2.638766" "-0.19294197" "2.629448" "1"
"1019" "A9" "J-008" "20" "20" "7" "P15" "21" "301" "224" "16.00000" " 3.769912171" "2.912444" "-0.59590287" "2.797034" "1"
"1020" "A9" "J-026" "20" "20" "7" "P15" "23" "301" "333" "15.00000" " 1.725923836" "2.545465" "-0.61013612" "2.601283" "1"
"1021" "A1" "J-084" "20" "20" "7" "P15" "25" "345" " 80" "15.00000" " 2.239407616" "3.017819" "-0.01693227" "2.751179" "1"
"1022" "Neg" "CN1" "20" "20" "7" "P15" "27" "350" "202" "15.54545" " 0.059920740" "2.501118" "-0.25705803" "2.570896" "1"
"1023" "Neg" "0" "20" "20" "7" "P15" "29" "354" "315" "15.54545" "-0.108652576" "2.609340" "-0.10475371" "2.508654" "1"
"1024" "A9" "J-001" "20" "20" "7" "P15" "31" "403" " 99" "15.54545" " 0.321453104" "2.769524" " 0.06513532" "2.684017" "1"
"1025" "A6" "J-015" "20" "20" "7" "P15" "33" "406" "197" "14.00000" " 7.028809135" "4.694981" " 0.10623552" "3.879540" "1"
"1026" "Neg" "0" "20" "20" "7" "P15" "35" "406" "306" "16.00000" " 3.687126725" "2.831625" "-0.56519494" "2.756682" "1"
"1027" "A9" "E-012" "30" "20" "7" "P15" " 2" "125" "156" "17.00000" " 3.118734739" "3.946724" "-0.48322340" "2.925011" "1"
"1028" "A9" "E-027" "30" "20" "7" "P15" " 4" "130" "266" "14.00000" " 6.315301794" "3.162406" " 0.02841699" "3.716982" "1"
"1029" "A2" "E-045" "30" "20" "7" "P15" " 6" "134" "383" "16.00000" " 7.429196989" "3.706445" "-0.79979822" "3.017856" "1"
"1030" "A10" "E-061-R" "30" "20" "7" "P15" " 8" "173" "162" "14.00000" " 9.796623165" "2.959991" " 0.32857143" "4.189677" "1"
"1031" "Neg" "0" "30" "20" "7" "P15" "10" "177" "266" "15.54545" " 0.003051519" "2.574679" "-0.17908907" "2.473709" "1"
"1032" "Neg" "0" "30" "20" "7" "P15" "12" "181" "379" "15.54545" "-0.418203435" "2.489624" "-0.08509109" "2.617772" "1"
"1033" "B" "J-037" "30" "20" "7" "P15" "14" "234" "160" "15.00000" "16.318504937" "4.510102" " 0.52431939" "5.927998" "1"
"1034" "A1" "J-056" "30" "20" "7" "P15" "16" "232" "266" "15.54545" " 0.043844122" "2.407000" "-0.12857962" "2.425505" "1"
"1035" "A9" "J-070" "30" "20" "7" "P15" "18" "240" "383" "16.00000" " 5.696135508" "4.076186" "-0.05179207" "2.969328" "1"
"1036" "A6" "E-063" "30" "20" "7" "P15" "20" "303" "163" "15.54545" " 0.620039630" "2.358815" "-0.18429150" "2.447120" "1"
"1037" "A9" "J-008" "30" "20" "7" "P15" "22" "305" "276" "15.00000" " 5.365345557" "3.192939" "-0.31790505" "3.067945" "1"
"1038" "A9" "J-026" "30" "20" "7" "P15" "24" "298" "391" "16.00000" " 1.805508156" "2.996927" "-0.64779754" "2.780649" "1"
"1039" "A1" "J-084" "30" "20" "7" "P15" "26" "349" "143" "15.54545" " 0.434015852" "2.502545" "-0.18777665" "2.549156" "1"
"1040" "Neg" "CN1" "30" "20" "7" "P15" "28" "353" "255" "15.54545" "-0.293830911" "3.273813" "-0.14633603" "2.481904" "1"
"1041" "Neg" "0" "30" "20" "7" "P15" "30" "349" "380" "15.54545" "-0.398824306" "2.405113" "-0.43541161" "2.547307" "1"
"1042" "A9" "J-001" "30" "20" "7" "P15" "32" "404" "148" "15.54545" "-0.127622193" "2.644710" "-0.02010121" "2.631380" "1"
"1043" "A6" "J-015" "30" "20" "7" "P15" "34" "405" "249" "13.00000" " 5.000548204" "2.515875" "-0.03447368" "3.624760" "1"
"1044" "Neg" "0" "30" "20" "7" "P15" "36" "404" "364" "18.00000" " 0.692933598" "3.195019" "-1.48347345" "2.743547" "1"
"1045" "A9" "E-012" "20" "30" "7" "P15" " 1" "145" "121" "15.00000" " 7.487235543" "3.479947" "-0.01215471" "2.845834" "1"
"1046" "A9" "E-027" "20" "30" "7" "P15" " 3" "144" "223" "13.00000" " 5.047655955" "2.806162" "-0.36320489" "3.401594" "1"
"1047" "A2" "E-045" "20" "30" "7" "P15" " 5" "144" "322" "15.00000" "11.208208745" "5.895135" "-0.77007968" "3.216281" "1"
"1048" "A10" "E-061-R" "20" "30" "7" "P15" " 7" "196" "116" "12.00000" " 8.717392290" "2.588433" " 0.56349085" "4.472104" "1"
"1049" "Neg" "0" "20" "30" "7" "P15" " 9" "193" "216" "13.36842" " 0.367771836" "2.239998" "-0.29053797" "2.507736" "1"
"1050" "Neg" "0" "20" "30" "7" "P15" "11" "195" "319" "13.36842" " 0.053012478" "2.717843" "-0.28707595" "2.562312" "1"
"1051" "B" "J-037" "20" "30" "7" "P15" "13" "242" "119" "12.00000" "11.540612245" "3.637045" " 0.80475000" "5.384458" "1"
