"CLx" "strain" "T1" "T2" "day" "Petri" "spot" "X_position" "Y_position" "radius" "av_intensity" "sd_intensity" "av_intensity_back" "sd_intensity_back" "filter"
"876" "A9" "J-028" "20" "20" "13" "P13" "23" "302" "339" "16.00000" "27.46277290" " 8.125044" " 0.371186731" " 7.454989" "1"
"877" "A9" "E-002" "20" "20" "13" "P13" "25" "350" "114" "15.60000" " 2.01105125" " 3.450480" "-0.176729730" " 4.063509" "1"
"878" "A6" "E-016" "20" "20" "13" "P13" "27" "356" "225" "15.00000" " 5.58571227" " 4.251757" "-0.177802125" " 3.696643" "1"
"879" "A9" "E-028" "20" "20" "13" "P13" "29" "350" "339" "14.00000" "10.94766721" " 4.841257" "-0.708111326" " 4.386164" "1"
"880" "A9" "J-077" "20" "20" "13" "P13" "31" "417" "108" "17.00000" " 7.54840178" " 4.384288" "-0.295104664" " 4.748298" "1"
"881" "A9" "J-088" "20" "20" "13" "P13" "33" "416" "225" "16.00000" " 4.40003764" " 3.776526" "-0.374582763" " 3.692396" "1"
"882" "Neg" "0" "20" "20" "13" "P13" "35" "418" "333" "15.60000" "-0.09064389" " 3.639389" "-0.631243243" " 3.621939" "1"
"883" "B" "J-037" "30" "20" "13" "P13" " 2" "122" "155" "15.00000" "10.83706629" " 5.026740" " 0.330796813" " 6.324068" "1"
"884" "A1" "J-056" "30" "20" "13" "P13" " 4" "126" "267" "15.60000" "-4.08649146" " 3.781326" "-2.421020270" " 4.141306" "1"
"885" "A9" "J-070" "30" "20" "13" "P13" " 6" "136" "378" "16.00000" " 5.94496863" " 5.766161" "-2.525933653" " 4.420954" "1"
"886" "A9" "E-011" "30" "20" "13" "P13" " 8" "165" "161" "15.00000" " 8.01032440" " 4.034573" "-0.592752324" " 4.320428" "1"
"887" "A9" "E-026" "30" "20" "13" "P13" "10" "169" "272" "16.00000" " 2.52348808" " 3.858323" "-2.068632011" " 3.977269" "1"
"888" "A10" "E-042" "30" "20" "13" "P13" "12" "176" "382" "15.60000" "-1.19592641" " 4.134413" "-2.075162162" " 4.108163" "1"
"889" "A10" "E-061-B" "30" "20" "13" "P13" "14" "220" "160" "14.00000" "12.05882545" " 3.655745" " 0.223178893" " 4.845444" "1"
"890" "A9" "J-002" "30" "20" "13" "P13" "16" "224" "276" "16.00000" " 3.98145546" " 3.939584" "-0.842387141" " 3.638544" "1"
"891" "A9" "J-019" "30" "20" "13" "P13" "18" "227" "383" "15.00000" "10.01325811" " 4.638922" " 0.269538513" " 4.410255" "1"
"892" "B" "E-064" "30" "20" "13" "P13" "20" "305" "167" "17.00000" " 4.79194229" " 4.729192" "-0.555468085" " 3.672754" "1"
"893" "A9" "J-009" "30" "20" "13" "P13" "22" "301" "283" "16.00000" " 4.37411543" " 3.835252" "-1.239681943" " 3.731156" "1"
"894" "A9" "J-028" "30" "20" "13" "P13" "24" "300" "398" "17.00000" " 3.43557159" " 4.385410" "-1.173219858" " 3.569692" "1"
"895" "A9" "E-002" "30" "20" "13" "P13" "26" "352" "171" "14.00000" " 2.50931485" " 3.744607" "-0.696093951" " 3.692251" "1"
"896" "A6" "E-016" "30" "20" "13" "P13" "28" "349" "283" "15.00000" " 4.57286319" " 4.019764" "-0.583183931" " 3.734074" "1"
"897" "A9" "E-028" "30" "20" "13" "P13" "30" "354" "395" "14.00000" "11.13864600" " 3.998224" "-1.113899614" " 4.377880" "1"
"898" "A9" "J-077" "30" "20" "13" "P13" "32" "417" "164" "15.00000" "11.84754584" " 3.365060" " 0.094624834" " 4.609919" "1"
"899" "A9" "J-088" "30" "20" "13" "P13" "34" "417" "278" "18.00000" " 2.51207136" " 4.375733" "-0.409221976" " 3.602997" "1"
"900" "Neg" "0" "30" "20" "13" "P13" "36" "418" "383" "15.60000" "-0.76475690" " 3.394852" " 0.142024991" " 4.533160" "1"
"901" "B" "J-037" "20" "30" "13" "P13" " 1" "118" " 97" "17.00000" "11.14611543" " 4.113733" " 0.326514184" " 4.424579" "1"
"902" "A1" "J-056" "20" "30" "13" "P13" " 3" "123" "210" "16.00000" " 2.00590966" " 4.270555" "-0.993382353" " 3.942041" "1"
"903" "A9" "J-070" "20" "30" "13" "P13" " 5" "127" "320" "12.00000" "14.48229025" " 7.146594" " 0.140560976" " 5.746856" "1"
"904" "A9" "E-011" "20" "30" "13" "P13" " 7" "192" "111" "18.00000" " 6.07294351" " 6.188136" "-0.591390118" " 3.869430" "1"
"905" "A9" "E-026" "20" "30" "13" "P13" " 9" "187" "224" "17.00000" " 2.35214206" " 4.234053" "-1.279602837" " 4.026457" "1"
"906" "A10" "E-042" "20" "30" "13" "P13" "11" "183" "344" "15.84211" " 0.43475410" " 4.807500" "-1.089839481" " 3.942189" "1"
"907" "A10" "E-061-B" "20" "30" "13" "P13" "13" "246" " 99" "17.00000" " 8.85984462" " 6.953472" "-0.263287234" " 4.111029" "1"
"908" "A9" "J-002" "20" "30" "13" "P13" "15" "245" "210" "15.84211" " 1.46919294" " 4.310604" "-1.027547814" " 3.980261" "1"
"909" "A9" "J-019" "20" "30" "13" "P13" "17" "246" "320" "15.84211" " 0.46604035" " 3.616893" "-0.500010246" " 3.702444" "1"
"910" "B" "E-064" "20" "30" "13" "P13" "19" "294" " 85" "17.00000" " 5.98513873" " 5.404069" "-0.549177305" " 4.080825" "1"
"911" "A9" "J-009" "20" "30" "13" "P13" "21" "291" "197" "15.84211" "-1.10667087" " 4.344832" "-1.260071721" " 3.890270" "1"
"912" "A9" "J-028" "20" "30" "13" "P13" "23" "300" "319" "17.00000" "30.02321865" "12.178325" " 0.248719858" " 6.638952" "1"
"913" "A9" "E-002" "20" "30" "13" "P13" "25" "345" "109" "17.00000" " 2.02813541" " 4.493890" "-0.779570922" " 4.094121" "1"
"914" "A6" "E-016" "20" "30" "13" "P13" "27" "344" "215" "15.00000" " 6.82067701" " 5.101909" "-0.622204515" " 4.474757" "1"
"915" "A9" "E-028" "20" "30" "13" "P13" "29" "332" "330" "15.84211" " 7.38605296" " 5.168304" " 3.349801913" "12.465699" "1"
"916" "A9" "J-077" "20" "30" "13" "P13" "31" "392" " 91" "14.00000" " 9.33220228" " 4.305054" "-0.048240441" " 5.353351" "1"
"917" "A9" "J-088" "20" "30" "13" "P13" "33" "394" "204" "15.84211" " 1.80138714" " 4.204658" "-0.218329918" " 4.410847" "1"
"918" "Neg" "0" "20" "30" "13" "P13" "35" "393" "306" "15.84211" " 0.36577554" " 3.869722" "-0.192411202" " 3.965669" "1"
"919" "B" "J-037" "30" "30" "13" "P13" " 2" "119" "153" "16.00000" " 8.48782936" " 4.502213" "-0.499244186" " 5.038474" "1"
"920" "A1" "J-056" "30" "30" "13" "P13" " 4" "125" "262" "15.84211" "-0.44887768" " 3.712960" " 0.002377049" " 3.777061" "1"
"921" "A9" "J-070" "30" "30" "13" "P13" " 6" "125" "379" "15.00000" "12.39720733" " 5.155379" "-1.194372510" " 6.120938" "1"
"922" "A9" "E-011" "30" "30" "13" "P13" " 8" "185" "165" "15.84211" " 2.23181589" " 4.931151" "-0.512438525" " 3.906402" "1"
"923" "A9" "E-026" "30" "30" "13" "P13" "10" "185" "281" "15.84211" " 0.83701135" " 4.244152" "-0.825266393" " 4.182165" "1"
"924" "A10" "E-042" "30" "30" "13" "P13" "12" "182" "398" "15.84211" "-0.81041614" " 4.020379" "-1.118688525" " 4.028644" "1"
"925" "A10" "E-061-B" "30" "30" "13" "P13" "14" "243" "152" "17.00000" " 3.48722531" " 4.743680" "-0.774542553" " 3.958318" "1"
"926" "A9" "J-002" "30" "30" "13" "P13" "16" "243" "271" "15.84211" "-0.03921816" " 4.203431" "-1.214603825" " 3.880495" "1"
"927" "A9" "J-019" "30" "30" "13" "P13" "18" "248" "377" "15.00000" "10.28283498" " 4.422256" " 0.870683931" " 5.302365" "1"
"928" "B" "E-064" "30" "30" "13" "P13" "20" "294" "139" "15.84211" " 0.60993695" " 4.304357" "-0.989689208" " 4.334376" "1"
"929" "A9" "J-009" "30" "30" "13" "P13" "22" "293" "260" "15.84211" "-1.17605296" " 4.150685" "-1.436273907" " 4.367808" "1"
"930" "A9" "J-028" "30" "30" "13" "P13" "24" "303" "373" "15.84211" " 1.22397226" " 4.441697" "-0.836157787" " 5.317903" "1"
"931" "A9" "E-002" "30" "30" "13" "P13" "26" "347" "161" "16.00000" " 3.26820577" " 4.440229" "-0.691183311" " 4.061061" "1"
"932" "A6" "E-016" "30" "30" "13" "P13" "28" "338" "272" "15.00000" " 6.91461213" " 5.253931" "-0.492187915" " 4.859306" "1"
"933" "A9" "E-028" "30" "30" "13" "P13" "30" "334" "391" "15.00000" " 6.13960508" " 5.076188" "-0.943293493" " 5.073215" "1"
"934" "A9" "J-077" "30" "30" "13" "P13" "32" "395" "145" "15.00000" " 8.03668547" " 5.157433" "-0.347450199" " 4.977770" "1"
"935" "A9" "J-088" "30" "30" "13" "P13" "34" "394" "257" "15.84211" " 0.11455233" " 3.894701" "-0.208118169" " 4.104357" "1"
"936" "Neg" "0" "30" "30" "13" "P13" "36" "391" "367" "15.84211" "-1.27543506" " 3.971790" "-0.736755464" " 4.058689" "1"
"937" "A9" "E-010" "20" "20" "13" "P14" " 1" "115" "100" "17.00000" "18.67746948" "5.266160" "-0.192879433" "4.812519" "1"
"938" "A6" "E-025" "20" "20" "13" "P14" " 3" "122" "215" "16.10714" " 1.32474534" "4.299756" "-0.792578875" "3.665902" "1"
"939" "A6" "E-041" "20" "20" "13" "P14" " 5" "134" "329" "16.10714" " 0.78393789" "4.097728" "-1.194290123" "4.026379" "1"
"940" "A9" "J-030" "20" "20" "13" "P14" " 7" "186" "109" "18.00000" " 5.13603568" "4.515879" "-0.156213127" "3.591012" "1"
"941" "A9" "J-048" "20" "20" "13" "P14" " 9" "181" "223" "17.00000" " 8.26932297" "4.498755" "-0.540166667" "3.879562" "1"
"942" "A9" "J-064" "20" "20" "13" "P14" "11" "181" "336" "17.00000" " 2.38610433" "4.287843" "-1.466326241" "3.849687" "1"
"943" "B" "J-043" "20" "20" "13" "P14" "13" "235" "107" "15.00000" "11.65936530" "5.099548" " 0.854402390" "5.388838" "1"
"944" "A9" "J-057" "20" "20" "13" "P14" "15" "238" "224" "16.10714" " 1.88122981" "3.992829" "-0.273539095" "3.480585" "1"
"945" "A9" "J-072" "20" "20" "13" "P14" "17" "236" "332" "14.00000" "13.96052202" "5.365596" " 0.682027027" "6.461576" "1"
"946" "A9" "E-047" "20" "20" "13" "P14" "19" "293" " 92" "15.00000" "16.88763047" "4.338076" " 1.484727756" "6.448140" "1"
"947" "A9" "E-066" "20" "20" "13" "P14" "21" "299" "207" "14.00000" "20.51920065" "4.042291" " 1.559343629" "7.254625" "1"
"948" "B" "J-014" "20" "20" "13" "P14" "23" "295" "318" "18.00000" " 9.17042616" "5.079227" "-0.397134956" "3.884269" "1"
"949" "A9" "E-006" "20" "20" "13" "P14" "25" "343" " 97" "14.00000" "11.19311582" "3.586340" " 1.482129987" "5.035341" "1"
"950" "A9" "E-022" "20" "20" "13" "P14" "27" "343" "212" "17.00000" " 4.26083241" "4.196205" "-0.378975177" "3.533444" "1"
"951" "A6" "E-039" "20" "20" "13" "P14" "29" "347" "331" "16.00000" " 1.53380176" "3.903748" "-1.044579343" "3.576003" "1"
"952" "A9" "J-074" "20" "20" "13" "P14" "31" "410" " 97" "15.00000" "13.29141044" "4.275727" " 0.452814605" "6.438894" "1"
"953" "A9" "J-086" "20" "20" "13" "P14" "33" "416" "210" "16.00000" " 9.36080301" "3.820446" " 0.147274282" "4.730345" "1"
"954" "A9" "J-093" "20" "20" "13" "P14" "35" "418" "326" "16.00000" " 9.81119197" "4.782872" "-0.083652531" "4.971789" "1"
"955" "A9" "E-010" "30" "20" "13" "P14" " 2" "117" "159" "16.00000" "21.22015056" "4.806423" " 0.591395349" "6.524284" "1"
"956" "A6" "E-025" "30" "20" "13" "P14" " 4" "124" "270" "16.10714" "-0.60368944" "4.256371" "-1.096515775" "3.779306" "1"
"957" "A6" "E-041" "30" "20" "13" "P14" " 6" "133" "381" "16.10714" "-0.79699379" "4.167514" "-2.327143347" "3.973453" "1"
"958" "A9" "J-030" "30" "20" "13" "P14" " 8" "187" "170" "16.10714" " 1.34924224" "3.813055" "-0.918333333" "3.554345" "1"
"959" "A9" "J-048" "30" "20" "13" "P14" "10" "185" "283" "16.00000" " 8.15356336" "4.666107" "-0.467657319" "4.314921" "1"
"960" "A9" "J-064" "30" "20" "13" "P14" "12" "184" "391" "17.00000" " 2.87992231" "4.160265" "-1.236875887" "4.010390" "1"
"961" "B" "J-043" "30" "20" "13" "P14" "14" "235" "172" "17.00000" " 3.84395117" "4.132596" "-1.191074468" "3.597572" "1"
"962" "A9" "J-057" "30" "20" "13" "P14" "16" "239" "275" "16.10714" " 0.13899379" "3.237262" "-0.311721536" "3.355732" "1"
"963" "A9" "J-072" "30" "20" "13" "P14" "18" "232" "393" "15.00000" "19.60709450" "4.693822" " 1.515733732" "6.831989" "1"
"964" "A9" "E-047" "30" "20" "13" "P14" "20" "290" "149" "17.00000" " 8.90588235" "4.003680" " 0.005929078" "3.838353" "1"
"965" "A9" "E-066" "30" "20" "13" "P14" "22" "292" "263" "15.00000" "11.61306065" "5.149832" " 0.801806109" "5.557085" "1"
"966" "B" "J-014" "30" "20" "13" "P14" "24" "294" "378" "17.00000" "13.36236404" "5.543622" "-0.552375887" "6.047958" "1"
"967" "A9" "E-006" "30" "20" "13" "P14" "26" "347" "157" "17.00000" " 4.07534961" "4.586273" "-0.558602837" "4.022604" "1"
"968" "A9" "E-022" "30" "20" "13" "P14" "28" "349" "270" "15.00000" " 3.39949224" "4.232079" "-0.879452191" "3.535332" "1"
"969" "A6" "E-039" "30" "20" "13" "P14" "30" "348" "389" "16.10714" " 0.88022360" "4.182057" "-1.180294925" "3.782982" "1"
"970" "A9" "J-074" "30" "20" "13" "P14" "32" "414" "156" "15.00000" "14.77770099" "4.833195" " 1.732775564" "6.137022" "1"
"971" "A9" "J-086" "30" "20" "13" "P14" "34" "411" "269" "18.00000" " 7.28749257" "4.189502" "-0.494074484" "3.712467" "1"
"972" "A9" "J-093" "30" "20" "13" "P14" "36" "414" "383" "17.00000" " 3.41682575" "4.482764" "-1.296678597" "5.104327" "1"
"973" "A9" "E-010" "20" "30" "13" "P14" " 1" "128" "106" "17.00000" " 5.66367370" "5.690998" "-0.430702128" "3.870635" "1"
"974" "A6" "E-025" "20" "30" "13" "P14" " 3" "130" "216" "17.00000" " 3.07860155" "4.427813" "-0.527741135" "4.332632" "1"
"975" "A6" "E-041" "20" "30" "13" "P14" " 5" "138" "321" "16.57143" " 1.28857307" "4.696654" "-0.586511220" "4.290222" "1"
"976" "A9" "J-030" "20" "30" "13" "P14" " 7" "170" " 98" "16.57143" " 1.70640967" "3.615433" "-0.165077139" "4.707429" "1"
"977" "A9" "J-048" "20" "30" "13" "P14" " 9" "169" "209" "18.00000" " 3.79323092" "4.933799" "-1.105269174" "4.120629" "1"
"978" "A9" "J-064" "20" "30" "13" "P14" "11" "171" "319" "16.57143" " 0.43976985" "3.607292" "-1.090518934" "3.959256" "1"
"979" "B" "J-043" "20" "30" "13" "P14" "13" "220" "103" "18.00000" " 3.15759167" "4.147534" "-0.836209440" "3.627939" "1"
"980" "A9" "J-057" "20" "30" "13" "P14" "15" "220" "210" "16.57143" " 0.46754891" "3.537975" "-0.225848527" "3.793044" "1"
"981" "A9" "J-072" "20" "30" "13" "P14" "17" "223" "323" "19.00000" " 3.81120461" "5.347090" "-1.013410494" "4.168922" "1"
"982" "A9" "E-047" "20" "30" "13" "P14" "19" "299" " 96" "15.00000" "10.32413258" "4.519764" " 0.487377158" "6.153618" "1"
"983" "A9" "E-066" "20" "30" "13" "P14" "21" "303" "203" "14.00000" "12.11265905" "6.466413" "-0.056692407" "5.762164" "1"
"984" "B" "J-014" "20" "30" "13" "P14" "23" "303" "316" "17.00000" " 5.11450610" "4.339262" "-1.103120567" "3.993326" "1"
"985" "A9" "E-006" "20" "30" "13" "P14" "25" "343" " 84" "16.00000" " 7.44713927" "4.698176" "-0.500615595" "4.093445" "1"
"986" "A9" "E-022" "20" "30" "13" "P14" "27" "346" "195" "16.57143" " 1.64860759" "4.306732" "-0.758688640" "3.800315" "1"
"987" "A6" "E-039" "20" "30" "13" "P14" "29" "350" "316" "16.57143" " 0.49415420" "4.014533" "-0.256314867" "4.102915" "1"
"988" "A9" "J-074" "20" "30" "13" "P14" "31" "413" "107" "15.00000" "15.88098731" "5.068734" " 0.246730769" "7.091490" "1"
"989" "A9" "J-086" "20" "30" "13" "P14" "33" "413" "220" "16.00000" " 3.30143036" "4.521835" "-0.492831737" "3.919891" "1"
"990" "A9" "J-093" "20" "30" "13" "P14" "35" "411" "332" "18.00000" " 4.64223984" "5.910395" "-1.703786873" "4.634085" "1"
"991" "A9" "E-010" "30" "30" "13" "P14" " 2" "129" "161" "17.00000" " 8.07280799" "4.628363" "-1.070358156" "4.071342" "1"
"992" "A6" "E-025" "30" "30" "13" "P14" " 4" "132" "273" "16.57143" "-0.55209436" "4.103436" "-1.011420056" "4.227405" "1"
"993" "A6" "E-041" "30" "30" "13" "P14" " 6" "138" "382" "16.57143" " 0.33888377" "4.663553" "-1.699645863" "4.487349" "1"
"994" "A9" "J-030" "30" "30" "13" "P14" " 8" "170" "152" "16.57143" " 0.21301496" "3.552416" "-0.227545582" "3.987966" "1"
"995" "A9" "J-048" "30" "30" "13" "P14" "10" "174" "266" "17.00000" " 3.73456160" "4.831896" "-1.237372340" "4.079746" "1"
"996" "A9" "J-064" "30" "30" "13" "P14" "12" "175" "378" "16.57143" "-0.82958573" "4.174549" "-1.499803647" "4.838957" "1"
"997" "B" "J-043" "30" "30" "13" "P14" "14" "218" "159" "16.00000" " 1.90958595" "4.303971" "-0.863498632" "3.764905" "1"
"998" "A9" "J-057" "30" "30" "13" "P14" "16" "222" "262" "16.57143" " 0.05048331" "3.730395" "-0.157156381" "3.616915" "1"
"999" "A9" "J-072" "30" "30" "13" "P14" "18" "218" "384" "18.00000" " 7.38268583" "6.427933" "-1.788528761" "4.281084" "1"
"1000" "A9" "E-047" "30" "30" "13" "P14" "20" "299" "147" "14.00000" " 8.60553018" "4.386862" " 0.546348134" "5.185577" "1"
"1001" "A9" "E-066" "30" "30" "13" "P14" "22" "303" "262" "17.00000" " 8.18520533" "5.788370" "-0.816273050" "4.423089" "1"
"1002" "B" "J-014" "30" "30" "13" "P14" "24" "304" "376" "17.00000" " 4.25163152" "4.651314" "-1.605531915" "4.562623" "1"
"1003" "A9" "E-006" "30" "30" "13" "P14" "26" "343" "140" "16.57143" " 0.58125432" "3.656184" "-0.191521739" "3.559315" "1"
"1004" "A9" "E-022" "30" "30" "13" "P14" "28" "347" "258" "16.57143" " 0.13773303" "3.829771" "-0.186570827" "3.868497" "1"
"1005" "A6" "E-039" "30" "30" "13" "P14" "30" "350" "374" "16.57143" " 0.05329114" "4.282877" "-0.686749649" "4.099239" "1"
"1006" "A9" "J-074" "30" "30" "13" "P14" "32" "411" "160" "14.00000" "14.42223491" "5.168224" " 1.063918919" "6.881686" "1"
"1007" "A9" "J-086" "30" "30" "13" "P14" "34" "410" "278" "16.57143" " 1.63797468" "4.457074" "-0.885627630" "4.270494" "1"
"1008" "A9" "J-093" "30" "30" "13" "P14" "36" "405" "390" "18.00000" " 2.05719524" "5.590877" "-1.053838264" "5.143169" "1"
"1009" "A9" "E-012" "20" "20" "13" "P15" " 1" "121" "101" "15.00000" "10.72918195" "4.779402" " 0.10171647" "4.798326" "1"
"1010" "A9" "E-027" "20" "20" "13" "P15" " 3" "128" "218" "13.00000" "12.59168242" "4.075375" " 0.83025689" "6.116779" "1"
"1011" "A2" "E-045" "20" "20" "13" "P15" " 5" "137" "326" "16.00000" "18.22371393" "7.877080" "-0.05484268" "6.525334" "1"
"1012" "A10" "E-061-R" "20" "20" "13" "P15" " 7" "167" "108" "14.00000" "14.63541599" "3.245123" " 0.28300193" "5.908457" "1"
"1013" "Neg" "0" "20" "20" "13" "P15" " 9" "171" "220" "15.10526" " 0.47536960" "3.134817" "-0.16729694" "3.480539" "1"
"1014" "Neg" "0" "20" "20" "13" "P15" "11" "184" "328" "15.10526" " 0.08009763" "3.274800" "-0.31135153" "3.558620" "1"
"1015" "B" "J-037" "20" "20" "13" "P15" "13" "223" "106" "15.00000" "18.53647391" "5.351006" " 1.01028884" "7.381260" "1"
"1016" "A1" "J-056" "20" "20" "13" "P15" "15" "229" "217" "15.10526" " 0.59343096" "3.256899" "-0.59258988" "3.508515" "1"
"1017" "A9" "J-070" "20" "20" "13" "P15" "17" "237" "325" "16.00000" " 9.09927227" "4.785929" "-0.08167921" "3.994207" "1"
"1018" "A6" "E-063" "20" "20" "13" "P15" "19" "296" "104" "15.10526" " 1.75170153" "3.613718" "-0.18173103" "3.728936" "1"
"1019" "A9" "J-008" "20" "20" "13" "P15" "21" "296" "220" "16.00000" " 5.95737767" "4.526036" "-0.52432285" "3.634754" "1"
"1020" "A9" "J-026" "20" "20" "13" "P15" "23" "299" "329" "15.10526" " 1.23507671" "3.694861" "-0.51942077" "3.358275" "1"
"1021" "A1" "J-084" "20" "20" "13" "P15" "25" "333" " 78" "15.00000" " 4.14057828" "3.714908" " 0.07022244" "3.651587" "1"
"1022" "Neg" "CN1" "20" "20" "13" "P15" "27" "342" "194" "15.10526" "-0.54715481" "3.798590" "-0.82754328" "3.325183" "1"
"1023" "Neg" "0" "20" "20" "13" "P15" "29" "349" "315" "15.10526" "-0.30503487" "3.473713" "-0.07333888" "3.376607" "1"
"1024" "A9" "J-001" "20" "20" "13" "P15" "31" "399" " 86" "15.10526" " 0.31493724" "4.068673" " 0.05493805" "4.332592" "1"
"1025" "A6" "J-015" "20" "20" "13" "P15" "33" "398" "195" "16.00000" " 9.44681305" "4.969390" "-0.82231190" "4.335904" "1"
"1026" "Neg" "0" "20" "20" "13" "P15" "35" "402" "303" "17.00000" " 6.13433962" "4.854233" "-0.70206383" "3.941194" "1"
"1027" "A9" "E-012" "30" "20" "13" "P15" " 2" "120" "161" "16.00000" " 5.64208281" "4.923948" "-0.69897401" "3.759931" "1"
"1028" "A9" "E-027" "30" "20" "13" "P15" " 4" "128" "268" "14.00000" "10.33378467" "4.590915" " 0.40862613" "5.620448" "1"
"1029" "A2" "E-045" "30" "20" "13" "P15" " 6" "132" "383" "15.00000" " 9.64023977" "5.304012" "-1.16074701" "5.044000" "1"
"1030" "A10" "E-061-R" "30" "20" "13" "P15" " 8" "166" "163" "15.00000" "11.16995769" "3.821642" "-0.80213479" "4.430159" "1"
"1031" "Neg" "0" "30" "20" "13" "P15" "10" "175" "276" "15.10526" "-0.01599721" "3.490797" "-0.17915446" "3.471086" "1"
"1032" "Neg" "0" "30" "20" "13" "P15" "12" "185" "383" "15.10526" "-0.67907950" "3.349127" "-0.31321238" "3.407545" "1"
"1033" "B" "J-037" "30" "20" "13" "P15" "14" "229" "161" "14.00000" "14.68065253" "4.994963" " 0.22217181" "6.540457" "1"
"1034" "A1" "J-056" "30" "20" "13" "P15" "16" "231" "271" "15.10526" "-1.93616457" "3.461820" "-0.68858522" "3.395764" "1"
"1035" "A9" "J-070" "30" "20" "13" "P15" "18" "240" "380" "15.00000" "14.18383639" "5.462143" " 1.11208499" "4.964316" "1"
"1036" "A6" "E-063" "30" "20" "13" "P15" "20" "294" "160" "15.10526" " 0.57778243" "3.453120" "-0.68282623" "3.447974" "1"
"1037" "A9" "J-008" "30" "20" "13" "P15" "22" "302" "272" "15.00000" " 6.60038082" "4.586280" "-0.49115206" "4.364893" "1"
"1038" "A9" "J-026" "30" "20" "13" "P15" "24" "296" "390" "15.10526" " 0.56835425" "3.977519" "-0.72095206" "3.562524" "1"
"1039" "A1" "J-084" "30" "20" "13" "P15" "26" "342" "135" "15.10526" " 0.79410042" "3.877544" "-0.80458389" "3.403387" "1"
"1040" "Neg" "CN1" "30" "20" "13" "P15" "28" "346" "255" "15.10526" "-1.63472803" "4.094555" "-0.78695739" "3.542238" "1"
"1041" "Neg" "0" "30" "20" "13" "P15" "30" "348" "381" "15.10526" "-0.76411437" "3.619712" "-0.56580559" "3.419540" "1"
"1042" "A9" "J-001" "30" "20" "13" "P15" "32" "400" "137" "15.10526" "-0.10184100" "3.479317" " 0.01533622" "3.496711" "1"
"1043" "A6" "J-015" "30" "20" "13" "P15" "34" "399" "247" "13.00000" " 7.42814745" "3.852813" "-0.21640351" "4.328580" "1"
"1044" "Neg" "0" "30" "20" "13" "P15" "36" "402" "361" "17.00000" " 1.10492786" "4.283061" "-2.29518085" "4.082135" "1"
"1045" "A9" "E-012" "20" "30" "13" "P15" " 1" "127" "108" "15.00000" " 7.35657264" "3.546375" " 0.14874170" "4.430287" "1"
"1046" "A9" "E-027" "20" "30" "13" "P15" " 3" "127" "216" "15.00000" " 7.67167842" "4.254907" "-0.39161355" "4.781883" "1"
"1047" "A2" "E-045" "20" "30" "13" "P15" " 5" "130" "327" "18.00000" " 4.24372646" "5.232192" "-1.08855088" "3.994848" "1"
"1048" "A10" "E-061-R" "20" "30" "13" "P15" " 7" "182" " 97" "15.00000" "11.30617772" "4.384843" "-0.42825033" "4.658622" "1"
"1049" "Neg" "0" "20" "30" "13" "P15" " 9" "181" "208" "16.40000" " 0.31898225" "3.629194" "-0.12479833" "3.538714" "1"
"1050" "Neg" "0" "20" "30" "13" "P15" "11" "180" "313" "16.40000" "-0.05992899" "3.655212" "-0.41906467" "3.578001" "1"
"1051" "B" "J-037" "20" "30" "13" "P15" "13" "229" "101" "17.00000" " 4.89417314" "3.446123" "-1.16882270" "3.967173" "1"
"1052" "A1" "J-056" "20" "30" "13" "P15" "15" "234" "211" "16.40000" " 0.87559763" "3.379153" "-0.45186022" "3.638764" "1"
"1053" "A9" "J-070" "20" "30" "13" "P15" "17" "244" "320" "17.00000" "10.34633740" "6.174686" "-0.20143972" "4.036263" "1"
"1054" "A6" "E-063" "20" "30" "13" "P15" "19" "286" " 88" "17.00000" " 2.14031077" "3.990438" "-0.82859574" "3.790387" "1"
"1055" "A9" "J-008" "20" "30" "13" "P15" "21" "291" "205" "16.00000" " 4.57021330" "4.266555" "-0.45754788" "3.620245" "1"
"1056" "A9" "J-026" "20" "30" "13" "P15" "23" "296" "316" "16.40000" " 0.81101775" "3.920803" "-0.39272949" "3.724719" "1"
"1057" "A1" "J-084" "20" "30" "13" "P15" "25" "339" " 86" "16.00000" " 2.68701380" "3.774437" "-0.43051300" "3.735143" "1"
"1058" "Neg" "CN1" "20" "30" "13" "P15" "27" "344" "205" "16.40000" "-0.25500592" "3.616287" " 0.06021558" "3.556342" "1"
"1059" "Neg" "0" "20" "30" "13" "P15" "29" "346" "311" "16.40000" " 0.06809467" "3.972300" "-0.18275382" "3.909098" "1"
"1060" "A9" "J-001" "20" "30" "13" "P15" "31" "395" " 95" "16.40000" " 0.16581065" "3.676734" "-0.03178297" "3.881966" "1"
"1061" "A6" "J-015" "20" "30" "13" "P15" "33" "402" "197" "18.00000" " 3.72145689" "4.272180" "-0.84428097" "3.788646" "1"
"1062" "Neg" "0" "20" "30" "13" "P15" "35" "407" "304" "18.00000" " 3.07475719" "4.767401" "-0.79925516" "4.171966" "1"
"1063" "A9" "E-012" "30" "30" "13" "P15" " 2" "122" "162" "16.00000" " 3.65479297" "4.003031" "-0.76474350" "3.923641" "1"
"1064" "A9" "E-027" "30" "30" "13" "P15" " 4" "123" "268" "17.00000" " 5.84622642" "5.221795" "-0.75945035" "3.985669" "1"
"1065" "A2" "E-045" "30" "30" "13" "P15" " 6" "130" "384" "17.00000" " 8.54556049" "5.691931" "-2.14173759" "5.049168" "1"
